start,end,character,arousal,valence,direction,emotion,oncue,offcue
926.0,958.0,FORREST,HIGH,NEG,OTHER,,CONTEXT,EMOFADED
943.0,946.0,JENNY,HIGH,POS,OTHER,,CONTEXT,CHARLEFT
970.0,980.0,FORREST,HIGH,POS,SELF,HAPPINESS,FACE,SCENEEND
980.0,991.0,FORREST,HIGH,POS,SELF,PRIDE,VERBAL,SCENEEND
991.0,1001.0,BOY,HIGH,NEG,OTHER,CONTEMPT,GESTURE,CHARLEFT
991.0,1001.0,BOY,HIGH,NEG,OTHER,CONTEMPT,GESTURE,CHARLEFT
991.0,1001.0,BOY,HIGH,NEG,OTHER,CONTEMPT,GESTURE,CHARLEFT
991.0,1009.0,FORREST,HIGH,POS,SELF,HAPPINESS,CONTEXT,SCENEEND
1009.0,1018.0,FORREST,HIGH,POS,SELF,,CONTEXT,SCENEEND
1025.0,1027.0,MAN,LOW,POS,OTHER,,VERBAL,SCENEEND
1063.0,1089.0,JENNY,HIGH,NEG,OTHER,FEAR,CONTEXT,EMOFADED
1066.0,1110.0,JENNYSDAD,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
1117.0,1124.0,FORRESTVO,LOW,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
1136.0,1144.0,JENNY,HIGH,POS,OTHER,LOVE,FACE,SCENEEND
1136.0,1144.0,FORREST,HIGH,POS,OTHER,LOVE,CONTEXT,SCENEEND
1142.0,1144.0,FORRESTVO,HIGH,POS,OTHER,LOVE,VERBAL,SCENEEND
1147.0,1171.0,BOY,HIGH,NEG,OTHER,CONTEMPT,CONTEXT,SCENEEND
1148.0,1164.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT FACE,CHARLEFT
1148.0,1155.0,FORREST,LOW,NEG,OTHER,,CONTEXT,EMOCHANGE
1150.0,1171.0,OLDERBOYS,HIGH,NEG,OTHER,CONTEMPT,CONTEXT,SCENEEND
1155.0,1171.0,FORREST,HIGH,NEG,OTHER,FEAR,CONTEXT GESTURE,SCENEEND
1171.0,1173.0,OLDERBOYS,HIGH,NEG,OTHER,CONTEMPT,CONTEXT,SCENEEND
1171.0,1173.0,FORREST,HIGH,NEG,OTHER,FEAR,CONTEXT,SCENEEND
1173.0,1194.0,FORREST,HIGH,NEG,OTHER,FEAR,CONTEXT FACE,SCENEEND
1174.0,1194.0,OLDERBOYS,HIGH,NEG,OTHER,CONTEMPT,AUDIO,SCENEEND
1174.0,1194.0,OLDERBOYS,HIGH,NEG,OTHER,CONTEMPT,AUDIO,SCENEEND
1190.0,1193.0,JENNY,HIGH,NEG,OTHER,,CONTEXT,CHARLEFT
1199.0,1201.0,FORREST,HIGH,POS,SELF,GRATIFICATION,FACE VERBAL,SCENEEND
1202.0,1241.0,FORREST,HIGH,NEG,OTHER,FEAR,CONTEXT,SCENEEND
1205.0,1214.0,OLDERBOYS,HIGH,NEG,OTHER,CONTEMPT,CONTEXT,CHARLEFT
1228.0,1235.0,MAN,HIGH,POS,OTHER,ADMIRATION,FACE,CHARLEFT
1230.0,1235.0,MAN,LOW,NEG,OTHER,CONTEMPT,CONTEXT FACE,CHARLEFT
1241.0,1292.0,CROWD,HIGH,POS,OTHER,,AUDIO CONTEXT,SCENEEND
1248.0,1251.0,MAN,HIGH,POS,OTHER,,GESTURE,CHARLEFT
1251.0,1254.0,MAN,HIGH,POS,OTHER,,CONTEXT VERBAL,CHARLEFT
1267.0,1275.0,MAN,HIGH,POS,OTHER,,CONTEXT,CHARLEFT
1285.0,1292.0,MAN,HIGH,POS,OTHER,GRATIFICATION,VERBAL,SCENEEND
1299.0,1317.0,FORREST,HIGH,POS,OTHER,HOPE,FACE,EMOCHANGE
1317.0,1347.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,FACE,EMOFADED
1334.0,1358.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
1343.0,1354.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT,CHARLEFT
1358.0,1366.0,JENNY,HIGH,NEG,OTHER,DISAPPOINTMENT,VERBAL,EMOCHANGE
1361.0,1384.0,FORREST,HIGH,NEG,SELF,,CONTEXT FACE,SCENEEND
1366.0,1384.0,JENNY,LOW,POS,OTHER,COMPASSION,GESTURE,SCENEEND
1386.0,1388.0,JENNY,LOW,NEG,OTHER,FEAR,GESTURE,EMOFADED
1390.0,1397.0,FORREST,HIGH,POS,OTHER,HOPE,GESTURE,SCENEEND
1400.0,1438.0,JENNY,LOW,POS,OTHER,,VERBAL,EMOFADED
1434.0,1476.0,FORREST,LOW,NEG,OTHER,FEAR,FACE,EMOCHANGE
1477.0,1510.0,FORREST,LOW,NEG,SELF,SHAME,AUDIO FACE,EMOCHANGE
1512.0,1522.0,FORREST,LOW,POS,SELF,HAPPINESS,FACE,EMOFADED
1512.0,1518.0,JENNY,LOW,POS,OTHER,,FACE,EMOFADED
1522.0,1525.0,GIRL,HIGH,NEG,OTHER,,FACE,SCENEEND
1525.0,1545.0,CROWD,HIGH,POS,OTHER,ADMIRATION,AUDIO VERBAL,SCENEEND
1545.0,1549.0,FORRESTVO,HIGH,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
1553.0,1556.0,PRESIDENTKENNEDY,LOW,POS,OTHER,HAPPYFOR,FACE,SCENEEND
1554.0,1556.0,MEN,LOW,POS,OTHER,GRATIFICATION,FACE,SCENEEND
1557.0,1580.0,FORRESTVO,LOW,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
1580.0,1594.0,PRESIDENTKENNEDY,LOW,POS,OTHER,ADMIRATION,VERBAL,EMOCHANGE
1580.0,1599.0,FORREST,LOW,NEG,SELF,SHAME,CONTEXT GESTURE,SCENEEND
1581.0,1586.0,MAN,HIGH,POS,SELF,GRATIFICATION,GESTURE,CHARLEFT
1596.0,1599.0,PRESIDENTKENNEDY,LOW,POS,OTHER,,CONTEXT VERBAL,SCENEEND
1620.0,1623.0,PRESIDENTKENNEDY,LOW,POS,OTHER,HAPPINESS,GESTURE,SCENEEND
1636.0,1642.0,FORRESTVO,HIGH,POS,SELF,GRATIFICATION,VERBAL,CHARLEFT
1644.0,1650.0,MRSGUMP,HIGH,POS,OTHER,PRIDE,FACE,EMOFADED
1662.0,1671.0,MAN,HIGH,NEG,OTHER,CONTEMPT,VERBAL,CHARLEFT
1665.0,1673.0,FORREST,LOW,NEG,OTHER,FEAR,FACE,EMOCHANGE
1676.0,1687.0,FORREST,LOW,NEG,OTHER,DISAPPOINTMENT,CONTEXT FACE,EMOFADED
1766.0,1777.0,MAN,HIGH,POS,OTHER,ADMIRATION,VERBAL,EMOFADED
1769.0,1780.0,FORREST,HIGH,POS,OTHER,GRATIFICATION,CONTEXT,EMOFADED
1782.0,1793.0,FORRESTVO,HIGH,POS,OTHER,HAPPINESS,CONTEXT VERBAL,CHARLEFT
1820.0,1831.0,MAN,HIGH,POS,OTHER,SATISFACTION,CONTEXT,CHARLEFT
1872.0,1884.0,FORRESTVO,LOW,NEG,SELF,,VERBAL,CHARLEFT
1903.0,1907.0,FORREST,HIGH,POS,OTHER,,CONTEXT FACE,CHARLEFT
1933.0,1940.0,MEN,HIGH,POS,OTHER,,AUDIO,EMOFADED
1960.0,1972.0,MEN,LOW,NEG,OTHER,CONTEMPT,GESTURE,CHARLEFT
1972.0,1978.0,FORREST,HIGH,POS,OTHER,ADMIRATION,FACE,CHARLEFT
1978.0,2000.0,MEN,HIGH,NEG,OTHER,CONTEMPT,AUDIO,CHARLEFT
1985.0,2000.0,JENNY,LOW,NEG,OTHER,CONTEMPT,FACE,EMOCHANGE
2000.0,2029.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,GESTURE,SCENEEND
2001.0,2002.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,FACE,CHARLEFT
2002.0,2020.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,FACE,EMOFADED
2002.0,2006.0,CROWD,HIGH,NEG,OTHER,ANGERRAGE,AUDIO,EMOCHANGE
2006.0,2014.0,CROWD,HIGH,POS,OTHER,GLOATING,AUDIO,EMOFADED
2025.0,2029.0,CROWD,HIGH,POS,OTHER,GLOATING,AUDIO,SCENEEND
2029.0,2046.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,GESTURE,EMOCHANGE
2034.0,2042.0,FORREST,HIGH,NEG,OTHER,HATE,VERBAL,EMOCHANGE
2043.0,2046.0,FORREST,HIGH,POS,OTHER,LOVE,FACE,CHARLEFT
2047.0,2050.0,JENNY,LOW,NEG,OTHER,FEARSCONFIRMED,FACE VERBAL,EMOCHANGE
2050.0,2081.0,FORREST,LOW,NEG,OTHER,SADNESS,CONTEXT,EMOCHANGE
2054.0,2091.0,JENNY,LOW,NEG,SELF,SADNESS,FACE,EMOCHANGE
2081.0,2092.0,FORREST,HIGH,NEG,OTHER,FEAR,FACE,EMOCHANGE
2091.0,2101.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOFADED
2094.0,2107.0,FORREST,HIGH,NEG,OTHER,DISAPPOINTMENT,CONTEXT GESTURE,EMOFADED
2112.0,2136.0,JENNY,HIGH,NEG,OTHER,FEAR,CONTEXT FACE,EMOFADED
2136.0,2150.0,FORREST,HIGH,NEG,OTHER,SADNESS,CONTEXT,SCENEEND
2143.0,2146.0,JENNY,HIGH,NEG,OTHER,,FACE,CHARLEFT
2164.0,2166.0,FORREST,LOW,NEG,OTHER,,FACE,CHARLEFT
2225.0,2252.0,DAN,LOW,NEG,OTHER,CONTEMPT,FACE,EMOFADED
2290.0,2296.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
2298.0,2309.0,FORRESTVO,HIGH,POS,OTHER,ADMIRATION,VERBAL,SCENEEND
2309.0,2310.0,FORRESTVO,LOW,NEG,OTHER,,CONTEXT,SCENEEND
2310.0,2313.0,FORRESTVO,LOW,NEG,OTHER,,CONTEXT,SCENEEND
2313.0,2315.0,DAN,LOW,NEG,SELF,,FACE,SCENEEND
2315.0,2319.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOFADED
2358.0,2360.0,FORREST,HIGH,NEG,SELF,FEAR,FACE VERBAL,SCENEEND
2370.0,2375.0,FORRESTVO,LOW,POS,OTHER,,VERBAL,SCENEEND
2387.0,2395.0,FORREST,LOW,NEG,OTHER,,FACE,EMOCHANGE
2395.0,2406.0,FORREST,HIGH,NEG,OTHER,FEAR,CONTEXT GESTURE,CHARLEFT
2400.0,2415.0,FORRESTVO,LOW,NEG,OTHER,CONTEMPT,VERBAL,CHARLEFT
2406.0,2421.0,DAN,HIGH,NEG,OTHER,FEAR,CONTEXT GESTURE,SCENEEND
2421.0,2424.0,FORREST,HIGH,NEG,OTHER,FEAR,CONTEXT FACE,CHARLEFT
2424.0,2431.0,DAN,HIGH,NEG,OTHER,FEAR,CONTEXT,CHARLEFT
2431.0,2435.0,FORREST,HIGH,NEG,OTHER,FEAR,CONTEXT FACE,CHARLEFT
2435.0,2454.0,FORRESTVO,HIGH,POS,OTHER,ADMIRATION,VERBAL,CHARLEFT
2440.0,2441.0,MAN,HIGH,NEG,OTHER,FEAR,CONTEXT FACE,CHARLEFT
2443.0,2450.0,MAN,HIGH,NEG,OTHER,FEAR,CONTEXT FACE,CHARLEFT
2447.0,2452.0,MAN,HIGH,NEG,OTHER,FEAR,CONTEXT FACE,CHARLEFT
2455.0,2456.0,DAN,LOW,NEG,OTHER,DISAPPOINTMENT,AUDIO,CHARLEFT
2489.0,2499.0,FORREST,LOW,NEG,OTHER,CONTEMPT,FACE,SCENEEND
2489.0,2499.0,BUBBA,LOW,NEG,OTHER,CONTEMPT,FACE,SCENEEND
2495.0,2499.0,FORRESTVO,LOW,NEG,OTHER,CONTEMPT,VERBAL,SCENEEND
2499.0,2505.0,FORREST,LOW,NEG,OTHER,CONTEMPT,CONTEXT FACE,SCENEEND
2499.0,2505.0,BUBBA,LOW,NEG,OTHER,CONTEMPT,CONTEXT FACE,SCENEEND
2510.0,2511.0,FORREST,LOW,NEG,OTHER,CONTEMPT,FACE,SCENEEND
2512.0,2517.0,FORREST,HIGH,NEG,OTHER,CONTEMPT,FACE,SCENEEND
2517.0,2521.0,FORRESTVO,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOFADED
2531.0,2540.0,BUBBA,HIGH,POS,OTHER,LOVE,VERBAL,EMOFADED
2555.0,2577.0,BUBBA,HIGH,POS,OTHER,GRATITUDE,CONTEXT FACE,EMOFADED
2578.0,2583.0,FORREST,HIGH,POS,OTHER,ADMIRATION,CONTEXT VERBAL,SCENEEND
2587.0,2600.0,FORRESTVO,HIGH,POS,OTHER,,CONTEXT VERBAL,SCENEEND
2602.0,2609.0,JENNY,HIGH,POS,OTHER,HAPPINESS,FACE,EMOFADED
2603.0,2611.0,FORRESTVO,LOW,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
2636.0,2643.0,FORRESTVO,HIGH,POS,OTHER,RELIEF,CONTEXT VERBAL,EMOFADED
2643.0,2646.0,FORREST,LOW,POS,OTHER,HAPPINESS,GESTURE FACE,EMOCHANGE
2646.0,2661.0,FORREST,HIGH,NEG,OTHER,FEAR,CONTEXT,CHARLEFT
2648.0,2661.0,DAN,HIGH,NEG,OTHER,,VERBAL,CHARLEFT
2661.0,2662.0,BUBBA,HIGH,NEG,OTHER,FEAR,FACE VERBAL,CHARLEFT
2666.0,2717.0,DAN,HIGH,NEG,OTHER,FEAR,CONTEXT,CHARLEFT
2667.0,2724.0,FORREST,HIGH,NEG,OTHER,FEAR,CONTEXT,CHARLEFT
2669.0,2671.0,BUBBA,HIGH,NEG,OTHER,FEAR,CONTEXT VERBAL,CHARLEFT
2681.0,2693.0,MAN,HIGH,NEG,OTHER,FEAR,CONTEXT,CHARLEFT
2702.0,2710.0,BUBBA,HIGH,NEG,OTHER,FEAR,CONTEXT,CHARLEFT
2725.0,2727.0,FORREST,HIGH,NEG,OTHER,FEAR,CONTEXT GESTURE,CHARLEFT
2727.0,2733.0,BUBBA,HIGH,NEG,OTHER,FEAR,CONTEXT GESTURE,CHARLEFT
2733.0,2861.0,FORREST,HIGH,NEG,OTHER,FEAR,CONTEXT GESTURE,CHARLEFT
2775.0,2806.0,MAN,HIGH,NEG,OTHER,FEAR,CONTEXT,CHARLEFT
2834.0,2850.0,DAN,HIGH,NEG,OTHER,FEAR,CONTEXT,EMOCHANGE
2850.0,2861.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
2866.0,2948.0,FORREST,HIGH,NEG,OTHER,FEAR,CONTEXT,EMOCHANGE
2876.0,2912.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT VERBAL,CHARLEFT
2938.0,2996.0,BUBBA,HIGH,NEG,SELF,FEAR,CONTEXT,CHARLEFT
2948.0,2965.0,FORREST,HIGH,NEG,OTHER,SADNESS,CONTEXT FACE,EMOCHANGE
2965.0,2996.0,FORREST,HIGH,NEG,OTHER,FEAR,CONTEXT,CHARLEFT
3005.0,3014.0,FORREST,HIGH,NEG,OTHER,FEAR,CONTEXT,EMOFADED
3011.0,3025.0,DAN,HIGH,NEG,OTHER,FEAR,VERBAL,CHARLEFT
3014.0,3023.0,BUBBA,HIGH,NEG,SELF,FEAR,CONTEXT,EMOCHANGE
3014.0,3018.0,FORRESTVO,HIGH,NEG,SELF,SADNESS,VERBAL,CHARLEFT
3022.0,3026.0,FORREST,HIGH,POS,OTHER,LOVE,CONTEXT VERBAL,EMOFADED
3023.0,3026.0,BUBBA,HIGH,POS,OTHER,LOVE,FACE,EMOCHANGE
3026.0,3047.0,BUBBA,HIGH,NEG,OTHER,SADNESS,VERBAL,CHARLEFT
3031.0,3059.0,FORREST,HIGH,NEG,OTHER,SADNESS,VERBAL,SCENEEND
3035.0,3039.0,FORRESTVO,LOW,NEG,OTHER,SADNESS,VERBAL,CHARLEFT
3042.0,3059.0,FORRESTVO,HIGH,NEG,OTHER,SADNESS,VERBAL,SCENEEND
3094.0,3104.0,FORRESTVO,HIGH,POS,OTHER,HAPPINESS,VERBAL,CHARLEFT
3104.0,3144.0,DAN,LOW,NEG,SELF,ANGERRAGE,CONTEXT FACE,CHARLEFT
3118.0,3122.0,FORREST,LOW,NEG,OTHER,DISAPPOINTMENT,CONTEXT FACE,EMOFADED
3154.0,3159.0,FORREST,LOW,POS,OTHER,HAPPINESS,CONTEXT FACE,EMOCHANGE
3159.0,3171.0,FORREST,LOW,NEG,OTHER,DISAPPOINTMENT,CONTEXT,SCENEEND
3178.0,3183.0,MAN,LOW,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
3218.0,3251.0,FORRESTVO,LOW,POS,OTHER,GRATIFICATION,CONTEXT,SCENEEND
3267.0,3268.0,MAN,LOW,POS,OTHER,,CONTEXT FACE,SCENEEND
3269.0,3272.0,FORREST,HIGH,POS,OTHER,HAPPINESS,VERBAL,EMOCHANGE
3273.0,3286.0,FORREST,HIGH,NEG,OTHER,,CONTEXT,EMOFADED
3301.0,3305.0,MAN,LOW,POS,OTHER,,VERBAL,SCENEEND
3306.0,3309.0,PRESIDENTJOHNSON,LOW,POS,OTHER,GRATITUDE,VERBAL,CHARLEFT
3309.0,3310.0,MRSGUMP,HIGH,POS,OTHER,PRIDE,FACE,CHARLEFT
3326.0,3328.0,CROWD,HIGH,NEG,OTHER,CONTEMPT,AUDIO,SCENEEND
3327.0,3328.0,PRESIDENTJOHNSON,LOW,POS,OTHER,,FACE,SCENEEND
3328.0,3329.0,MRSGUMP,HIGH,NEG,OTHER,,FACE,CHARLEFT
3330.0,3334.0,PRESIDENTJOHNSON,HIGH,POS,OTHER,,FACE,SCENEEND
3348.0,3361.0,WOMAN,HIGH,NEG,OTHER,,VERBAL,CHARLEFT
3408.0,3461.0,CROWD,HIGH,POS,OTHER,ADMIRATION,VERBAL,CHARLEFT
3417.0,3470.0,FORREST,LOW,NEG,OTHER,FEAR,FACE,EMOFADED
3479.0,3496.0,MAN,LOW,NEG,OTHER,,CONTEXT FACE,CHARLEFT
3490.0,3510.0,WOMAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE,EMOFADED
3496.0,3510.0,WOMAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE,CHARLEFT
3510.0,3514.0,CROWD,HIGH,NEG,OTHER,ANGERRAGE,AUDIO VERBAL,EMOFADED
3522.0,3534.0,MAN,LOW,NEG,OTHER,COMPASSION,CONTEXT GESTURE,EMOFADED
3536.0,3539.0,CROWD,HIGH,POS,OTHER,ADMIRATION,AUDIO,EMOFADED
3539.0,3578.0,JENNY,HIGH,POS,OTHER,LOVE,VERBAL,SCENEEND
3546.0,3578.0,FORREST,HIGH,POS,OTHER,LOVE,VERBAL,SCENEEND
3567.0,3578.0,CROWD,HIGH,POS,OTHER,HAPPINESS,AUDIO,SCENEEND
3575.0,3578.0,FORRESTVO,HIGH,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3580.0,3587.0,FORRESTVO,HIGH,POS,OTHER,LOVE,VERBAL,SCENEEND
3589.0,3594.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE,CHARLEFT
3590.0,3600.0,FORREST,HIGH,NEG,OTHER,FEAR,FACE,EMOFADED
3591.0,3598.0,JENNY,HIGH,NEG,OTHER,CONTEMPT,FACE,EMOFADED
3595.0,3609.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE,CHARLEFT
3599.0,3609.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
3603.0,3609.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,GESTURE,EMOFADED
3610.0,3620.0,MAN,LOW,NEG,OTHER,CONTEMPT,FACE,EMOFADED
3620.0,3652.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
3626.0,3680.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE,CHARLEFT
3629.0,3666.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT FACE,EMOFADED
3634.0,3666.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,GESTURE,EMOFADED
3681.0,3684.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,FACE,EMOFADED
3687.0,3691.0,JENNY,LOW,NEG,OTHER,DISAPPOINTMENT,FACE,CHARLEFT
3693.0,3695.0,MAN,LOW,NEG,OTHER,,FACE,CHARLEFT
3695.0,3700.0,FORREST,LOW,NEG,SELF,REMORSE,VERBAL,SCENEEND
3711.0,3721.0,FORREST,HIGH,POS,OTHER,HOPE,CONTEXT,EMOFADED
3722.0,3752.0,JENNY,LOW,POS,OTHER,HAPPINESS,FACE,SCENEEND
3732.0,3752.0,FORREST,HIGH,POS,OTHER,HAPPINESS,CONTEXT GESTURE,SCENEEND
3754.0,3755.0,JENNY,HIGH,POS,OTHER,HOPE,GESTURE,EMOCHANGE
3755.0,3757.0,JENNY,HIGH,POS,OTHER,GRATITUDE,GESTURE,SCENEEND
3761.0,3764.0,JENNY,LOW,POS,SELF,HAPPINESS,FACE,SCENEEND
3769.0,3778.0,JENNY,HIGH,POS,OTHER,HAPPINESS,CONTEXT FACE,SCENEEND
3773.0,3778.0,MAN,HIGH,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
3779.0,3785.0,FORRESTVO,HIGH,POS,OTHER,HAPPINESS,VERBAL,CHARLEFT
3785.0,3792.0,FORREST,LOW,NEG,OTHER,SADNESS,VERBAL,EMOFADED
3792.0,3807.0,MAN,LOW,NEG,SELF,REMORSE,CONTEXT VERBAL,CHARLEFT
3807.0,3823.0,FORREST,HIGH,NEG,OTHER,HATE,FACE,EMOFADED
3807.0,3822.0,JENNY,LOW,NEG,OTHER,CONTEMPT,FACE,EMOFADED
3819.0,3826.0,MAN,LOW,NEG,OTHER,CONTEMPT,FACE,CHARLEFT
3826.0,3833.0,JENNY,LOW,NEG,SELF,SADNESS,FACE,CHARLEFT
3833.0,3841.0,FORREST,LOW,NEG,OTHER,FEARSCONFIRMED,CONTEXT FACE,EMOFADED
3849.0,3851.0,JENNY,LOW,NEG,OTHER,SADNESS,FACE,CHARLEFT
3851.0,3875.0,FORREST,HIGH,POS,OTHER,LOVE,FACE VERBAL,CHARLEFT
3856.0,3875.0,JENNY,LOW,POS,OTHER,,FACE,CHARLEFT
3880.0,3882.0,FORREST,LOW,NEG,OTHER,SADNESS,CONTEXT,EMOCHANGE
