start,end,character,arousal,valence,direction,emotion,oncue,offcue
1150.0,1171.0,JENNY,HIGH,NEG,OTHER,FEAR,VERBAL,SCENEEND
1150.0,1171.0,JENNY,HIGH,NEG,OTHER,FEAR,VERBAL,SCENEEND
1167.0,1171.0,OLDERBOYS,HIGH,POS,SELF,HAPPINESS,VERBAL,SCENEEND
1167.0,1171.0,OLDERBOYS,HIGH,POS,SELF,HAPPINESS,VERBAL,SCENEEND
1171.0,1173.0,OLDERBOYS,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
1173.0,1194.0,OLDERBOYS,HIGH,POS,SELF,HAPPINESS,VERBAL,SCENEEND
1189.0,1194.0,JENNY,HIGH,NEG,OTHER,FEAR,VERBAL,SCENEEND
1204.0,1241.0,OLDERBOYS,HIGH,POS,SELF,HAPPINESS,VERBAL,SCENEEND
1223.0,1241.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
1233.0,1241.0,MAN,LOW,POS,OTHER,GLOATING,VERBAL,SCENEEND
1235.0,1241.0,FORRESTVO,LOW,POS,SELF,PRIDE,VERBAL,SCENEEND
1241.0,1292.0,CROWD,HIGH,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
1247.0,1292.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
1250.0,1285.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
1285.0,1290.0,MAN,LOW,NEG,OTHER,CONTEMPT,VERBAL,SCENEEND
1290.0,1292.0,MAN,HIGH,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
1290.0,1292.0,MEN,HIGH,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
1333.0,1342.0,FORREST,HIGH,NEG,OTHER,HATE,NARRATOR,EMOCHANGE
1333.0,1342.0,FORREST,HIGH,NEG,OTHER,HATE,NARRATOR,EMOCHANGE
1334.0,1348.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
1334.0,1348.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
1342.0,1365.0,FORREST,LOW,NEG,OTHER,FEAR,VERBAL,EMOCHANGE
1342.0,1365.0,FORREST,LOW,NEG,OTHER,FEAR,VERBAL,EMOCHANGE
1344.0,1384.0,MAN,HIGH,NEG,OTHER,HATE,VERBAL,SCENEEND
1344.0,1384.0,MAN,HIGH,NEG,OTHER,HATE,VERBAL,SCENEEND
1348.0,1358.0,JENNY,HIGH,NEG,OTHER,FEAR,VERBAL,EMOCHANGE
1348.0,1358.0,JENNY,HIGH,NEG,OTHER,FEAR,VERBAL,EMOCHANGE
1358.0,1374.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
1358.0,1374.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
1365.0,1384.0,FORREST,LOW,NEG,OTHER,REMORSE,VERBAL,SCENEEND
1365.0,1384.0,FORREST,LOW,NEG,OTHER,REMORSE,VERBAL,SCENEEND
1374.0,1384.0,JENNY,LOW,NEG,OTHER,COMPASSION,VERBAL,SCENEEND
1374.0,1384.0,JENNY,LOW,NEG,OTHER,COMPASSION,VERBAL,SCENEEND
1396.0,1397.0,JENNY,HIGH,POS,SELF,HOPE,VERBAL,SCENEEND
1402.0,1450.0,FORREST,HIGH,NEG,SELF,FEAR,VERBAL,EMOCHANGE
1413.0,1446.0,JENNY,HIGH,POS,SELF,HOPE,VERBAL,EMOCHANGE
1446.0,1482.0,JENNY,LOW,POS,OTHER,LOVE,VERBAL,EMOCHANGE
1450.0,1480.0,FORREST,HIGH,NEG,OTHER,FEAR,VERBAL,EMOCHANGE
1481.0,1512.0,FORREST,LOW,NEG,SELF,SHAME,VERBAL,EMOCHANGE
1482.0,1511.0,JENNY,LOW,NEG,OTHER,COMPASSION,VERBAL,EMOCHANGE
1511.0,1523.0,JENNY,HIGH,POS,SELF,HAPPINESS,VERBAL,EMOCHANGE
1512.0,1521.0,FORREST,HIGH,POS,OTHER,HAPPYFOR,VERBAL,EMOCHANGE
1520.0,1525.0,GIRL,LOW,NEG,OTHER,CONTEMPT,VERBAL,SCENEEND
1522.0,1525.0,FORREST,LOW,NEG,SELF,SHAME,VERBAL,SCENEEND
1523.0,1525.0,JENNY,HIGH,NEG,OTHER,CONTEMPT,VERBAL,SCENEEND
1525.0,1545.0,CROWD,HIGH,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
1546.0,1549.0,FORREST,HIGH,POS,SELF,PRIDE,VERBAL,SCENEEND
1549.0,1556.0,FORREST,HIGH,POS,SELF,PRIDE,VERBAL,SCENEEND
1582.0,1599.0,MAN,LOW,POS,OTHER,ADMIRATION,VERBAL,SCENEEND
1587.0,1599.0,MAN,LOW,POS,SELF,PRIDE,VERBAL,SCENEEND
1591.0,1599.0,MAN,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
1595.0,1599.0,FORREST,HIGH,NEG,SELF,FEAR,VERBAL,SCENEEND
1598.0,1599.0,PRESIDENTKENNEDY,LOW,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
1646.0,1661.0,MRSGUMP,HIGH,POS,OTHER,PRIDE,VERBAL,SCENEEND
1662.0,1735.0,MAN,HIGH,NEG,OTHER,HATE,VERBAL,SCENEEND
1670.0,1735.0,MAN,LOW,NEG,OTHER,CONTEMPT,VERBAL,SCENEEND
1675.0,1735.0,MAN,LOW,NEG,OTHER,CONTEMPT,VERBAL,SCENEEND
1726.0,1735.0,FORREST,LOW,NEG,SELF,FEAR,VERBAL,SCENEEND
1744.0,1759.0,FORRESTVO,LOW,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
1760.0,1796.0,MAN,HIGH,NEG,OTHER,HATE,VERBAL,SCENEEND
1764.0,1796.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
1795.0,1796.0,MEN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
1809.0,1845.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
1811.0,1845.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
1819.0,1829.0,MAN,LOW,POS,OTHER,HAPPINESS,VERBAL,EMOCHANGE
1830.0,1845.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
1874.0,1915.0,FORRESTVO,LOW,NEG,SELF,SADNESS,VERBAL,SCENEEND
1890.0,1915.0,MAN,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
2031.0,2049.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
2034.0,2076.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
2049.0,2056.0,JENNY,LOW,NEG,OTHER,COMPASSION,VERBAL,EMOCHANGE
2056.0,2076.0,JENNY,LOW,NEG,SELF,SADNESS,VERBAL,EMOCHANGE
2076.0,2095.0,FORREST,LOW,NEG,OTHER,FEAR,NARRATOR,EMOCHANGE
2090.0,2125.0,JENNY,HIGH,NEG,OTHER,FEAR,VERBAL,EMOCHANGE
2095.0,2150.0,FORREST,HIGH,NEG,OTHER,SADNESS,VERBAL,SCENEEND
2125.0,2150.0,JENNY,LOW,NEG,OTHER,FEAR,VERBAL,SCENEEND
2163.0,2228.0,FORREST,LOW,NEG,OTHER,FEAR,NARRATOR,EMOCHANGE
2163.0,2228.0,BUBBA,LOW,NEG,OTHER,FEAR,NARRATOR,EMOCHANGE
2228.0,2309.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
2230.0,2254.0,DAN,LOW,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
2254.0,2290.0,DAN,LOW,POS,OTHER,HAPPINESS,AUDIO,EMOCHANGE
2290.0,2309.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
2314.0,2315.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
2315.0,2332.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
2332.0,2359.0,DAN,LOW,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
2355.0,2359.0,FORREST,LOW,NEG,SELF,FEAR,VERBAL,SCENEEND
2394.0,2421.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
2411.0,2421.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
2534.0,2556.0,BUBBA,LOW,POS,OTHER,LOVE,VERBAL,EMOCHANGE
2556.0,2583.0,BUBBA,HIGH,POS,SELF,HAPPINESS,VERBAL,SCENEEND
2649.0,2715.0,DAN,HIGH,NEG,OTHER,FEAR,VERBAL,EMOCHANGE
2660.0,2929.0,BUBBA,HIGH,NEG,OTHER,FEAR,VERBAL,EMOCHANGE
2680.0,2709.0,MAN,HIGH,NEG,SELF,FEAR,VERBAL,CHARLEFT
2715.0,2837.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
2754.0,2938.0,FORREST,HIGH,NEG,OTHER,FEAR,VERBAL,EMOCHANGE
2771.0,3059.0,MAN,LOW,NEG,OTHER,SADNESS,VERBAL,SCENEEND
2820.0,3059.0,MAN,LOW,NEG,OTHER,FEAR,VERBAL,SCENEEND
2837.0,2842.0,DAN,HIGH,NEG,SELF,FEAR,VERBAL,EMOCHANGE
2842.0,2876.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
2876.0,3013.0,DAN,HIGH,NEG,OTHER,HATE,VERBAL,EMOCHANGE
2929.0,3030.0,BUBBA,LOW,NEG,SELF,FEAR,VERBAL,EMOCHANGE
2938.0,2951.0,FORREST,LOW,NEG,OTHER,FEAR,VERBAL,EMOCHANGE
2951.0,2978.0,FORREST,LOW,NEG,OTHER,SADNESS,VERBAL,EMOCHANGE
2978.0,3059.0,FORREST,HIGH,NEG,SELF,FEAR,VERBAL,SCENEEND
3013.0,3059.0,DAN,LOW,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
3015.0,3045.0,FORRESTVO,LOW,NEG,SELF,REMORSE,VERBAL,EMOCHANGE
3030.0,3040.0,BUBBA,LOW,NEG,SELF,DISAPPOINTMENT,VERBAL,EMOCHANGE
3040.0,3059.0,BUBBA,LOW,NEG,SELF,SADNESS,VERBAL,SCENEEND
3045.0,3059.0,FORRESTVO,LOW,NEG,SELF,SADNESS,VERBAL,SCENEEND
3063.0,3091.0,FORREST,LOW,NEG,SELF,SADNESS,VERBAL,EMOCHANGE
3063.0,3091.0,FORREST,LOW,NEG,SELF,SADNESS,VERBAL,EMOCHANGE
3091.0,3094.0,FORREST,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3091.0,3094.0,FORREST,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3094.0,3171.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3104.0,3168.0,FORREST,LOW,POS,OTHER,HAPPINESS,VERBAL,EMOCHANGE
3147.0,3171.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
3168.0,3171.0,FORREST,LOW,NEG,SELF,SADNESS,NARRATOR,SCENEEND
3177.0,3251.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
3250.0,3251.0,DAN,LOW,NEG,SELF,SADNESS,VERBAL,SCENEEND
3261.0,3267.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
3269.0,3274.0,FORREST,HIGH,POS,SELF,HAPPINESS,VERBAL,EMOCHANGE
3274.0,3294.0,FORREST,LOW,NEG,SELF,DISAPPOINTMENT,VERBAL,SCENEEND
3312.0,3323.0,FORREST,LOW,NEG,OTHER,FEAR,VERBAL,SCENEEND
3316.0,3323.0,PRESIDENTJOHNSON,LOW,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
3325.0,3328.0,MRSGUMP,HIGH,NEG,OTHER,SHAME,VERBAL,SCENEEND
3326.0,3328.0,CROWD,HIGH,NEG,OTHER,SHAME,VERBAL,SCENEEND
3326.0,3328.0,PRESIDENTJOHNSON,LOW,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
3331.0,3334.0,PRESIDENTJOHNSON,LOW,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
3332.0,3334.0,PRESIDENTJOHNSON,LOW,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
3381.0,3424.0,MAN,HIGH,POS,OTHER,ADMIRATION,VERBAL,EMOCHANGE
3388.0,3525.0,ABBIEHOFFMAN,HIGH,NEG,OTHER,CONTEMPT,VERBAL,EMOCHANGE
3390.0,3497.0,CROWD,HIGH,POS,OTHER,HAPPINESS,VERBAL,EMOCHANGE
3424.0,3578.0,MAN,HIGH,POS,OTHER,HOPE,VERBAL,SCENEEND
3494.0,3578.0,WOMAN,HIGH,NEG,OTHER,HATE,VERBAL,SCENEEND
3497.0,3537.0,CROWD,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
3525.0,3578.0,ABBIEHOFFMAN,HIGH,POS,OTHER,ADMIRATION,VERBAL,SCENEEND
3537.0,3568.0,CROWD,HIGH,POS,OTHER,ADMIRATION,VERBAL,EMOCHANGE
3539.0,3578.0,JENNY,HIGH,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
3568.0,3578.0,CROWD,HIGH,POS,OTHER,HAPPYFOR,VERBAL,SCENEEND
3576.0,3578.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3704.0,3740.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
3708.0,3724.0,JENNY,LOW,NEG,SELF,SHAME,VERBAL,EMOCHANGE
3724.0,3752.0,JENNY,LOW,POS,OTHER,ADMIRATION,VERBAL,SCENEEND
3740.0,3752.0,FORREST,LOW,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
3748.0,3752.0,FORRESTVO,LOW,POS,OTHER,LOVE,VERBAL,SCENEEND
3775.0,3777.0,JENNY,HIGH,POS,OTHER,GRATIFICATION,VERBAL,SCENEEND
3777.0,3908.0,FORRESTVO,LOW,POS,OTHER,LOVE,VERBAL,EMOCHANGE
3777.0,3908.0,FORRESTVO,LOW,POS,OTHER,LOVE,VERBAL,EMOCHANGE
3798.0,3911.0,MAN,HIGH,NEG,SELF,SHAME,VERBAL,SCENEEND
3798.0,3911.0,MAN,HIGH,NEG,SELF,SHAME,VERBAL,SCENEEND
3806.0,3828.0,JENNY,LOW,POS,OTHER,ANGERRAGE,NARRATOR,EMOCHANGE
3806.0,3828.0,JENNY,LOW,POS,OTHER,ANGERRAGE,NARRATOR,EMOCHANGE
3814.0,3845.0,FORREST,HIGH,NEG,OTHER,HATE,VERBAL,EMOCHANGE
3814.0,3845.0,FORREST,HIGH,NEG,OTHER,HATE,VERBAL,EMOCHANGE
3828.0,3850.0,JENNY,LOW,NEG,OTHER,SADNESS,VERBAL,EMOCHANGE
3828.0,3850.0,JENNY,LOW,NEG,OTHER,SADNESS,VERBAL,EMOCHANGE
3845.0,3864.0,FORREST,LOW,POS,OTHER,LOVE,VERBAL,EMOCHANGE
3845.0,3864.0,FORREST,LOW,POS,OTHER,LOVE,VERBAL,EMOCHANGE
3850.0,3867.0,JENNY,LOW,POS,OTHER,GRATIFICATION,VERBAL,EMOCHANGE
3850.0,3867.0,JENNY,LOW,POS,OTHER,GRATIFICATION,VERBAL,EMOCHANGE
