start,end,character,arousal,valence,direction,emotion,oncue,offcue
795.0,809.0,FORREST,LOW,POS,OTHER,GRATITUDE,CONTEXT,EMOFADED
799.0,805.0,FORRESTVO,LOW,POS,OTHER,LOVE,VERBAL,EMOCHANGE
800.0,813.0,FORREST,LOW,POS,OTHER,ADMIRATION,FACE,EMOFADED
818.0,833.0,FORRESTVO,LOW,POS,OTHER,HAPPINESS,VERBAL,EMOCHANGE
843.0,847.0,FORREST,LOW,POS,SELF,HAPPINESS,FACE,SCENEEND
843.0,847.0,JENNY,LOW,POS,SELF,HAPPINESS,FACE,SCENEEND
844.0,847.0,FORRESTVO,HIGH,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
847.0,865.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
847.0,865.0,FORREST,LOW,POS,SELF,HAPPINESS,CONTEXT,SCENEEND
847.0,865.0,JENNY,LOW,POS,SELF,HAPPINESS,CONTEXT,SCENEEND
865.0,871.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,CONTEXT,EMOFADED
870.0,886.0,FORREST,LOW,NEG,SELF,,CONTEXT VERBAL,EMOFADED
873.0,886.0,JENNY,LOW,NEG,SELF,,GESTURE VERBAL,SCENEEND
880.0,886.0,FORREST,LOW,POS,OTHER,LOVE,GESTURE,SCENEEND
883.0,886.0,FORRESTVO,LOW,POS,OTHER,LOVE,VERBAL,SCENEEND
886.0,893.0,FORRESTVO,LOW,NEG,SELF,SADNESS,FACE VERBAL,EMOFADED
900.0,949.0,BOY,HIGH,POS,OTHER,GLOATING,GESTURE VERBAL,CHARLEFT
901.0,928.0,FORREST,LOW,NEG,OTHER,,CONTEXT,EMOCHANGE
902.0,912.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,FACE,EMOCHANGE
903.0,949.0,BOY,HIGH,POS,OTHER,GLOATING,GESTURE VERBAL,CHARLEFT
909.0,912.0,JENNY,HIGH,NEG,OTHER,COMPASSION,GESTURE VERBAL,EMOCHANGE
912.0,946.0,JENNY,HIGH,NEG,OTHER,FEAR,GESTURE FACE,CHARLEFT
916.0,949.0,BOY,HIGH,POS,OTHER,GLOATING,GESTURE VERBAL,CHARLEFT
928.0,970.0,FORREST,LOW,NEG,SELF,FEAR,GESTURE FACE,EMOCHANGE
970.0,980.0,FORREST,HIGH,POS,SELF,HAPPINESS,FACE,SCENEEND
970.0,980.0,FORREST,HIGH,POS,SELF,GRATIFICATION,FACE,SCENEEND
980.0,991.0,FORRESTVO,HIGH,POS,SELF,HAPPINESS,FACE VERBAL,SCENEEND
991.0,1009.0,FORREST,HIGH,POS,SELF,,CONTEXT,SCENEEND
997.0,1001.0,BOY,HIGH,NEG,OTHER,ANGERRAGE,GESTURE VERBAL,SCENEEND
1027.0,1103.0,FORREST,LOW,NEG,OTHER,,GESTURE VERBAL,CHARLEFT
1062.0,1103.0,JENNY,LOW,NEG,SELF,SADNESS,GESTURE FACE,CHARLEFT
1065.0,1092.0,JENNYSDAD,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
1066.0,1103.0,JENNY,LOW,NEG,OTHER,FEAR,GESTURE FACE VERBAL,CHARLEFT
1102.0,1110.0,FORRESTVO,LOW,NEG,SELF,COMPASSION,VERBAL,SCENEEND
1110.0,1124.0,FORRESTVO,LOW,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
1110.0,1124.0,JENNY,LOW,NEG,SELF,,CONTEXT,SCENEEND
1124.0,1136.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
1136.0,1145.0,FORREST,HIGH,POS,OTHER,,GESTURE FACE,SCENEEND
1136.0,1145.0,JENNY,LOW,POS,OTHER,LOVE,GESTURE,SCENEEND
1136.0,1145.0,FORRESTVO,LOW,POS,SELF,,VERBAL,SCENEEND
1147.0,1171.0,FORREST,HIGH,NEG,OTHER,,CONTEXT GESTURE,SCENEEND
1149.0,1171.0,BOY,HIGH,POS,OTHER,GLOATING,FACE VERBAL,
1149.0,1150.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,FACE VERBAL,EMOCHANGE
1150.0,1163.0,JENNY,HIGH,NEG,OTHER,FEAR,VERBAL,CHARLEFT
1159.0,1171.0,BOY,HIGH,POS,OTHER,GLOATING,GESTURE FACE,SCENEEND
1159.0,1171.0,BOY,HIGH,POS,OTHER,GLOATING,GESTURE FACE,SCENEEND
1172.0,1173.0,OLDERBOYS,HIGH,POS,OTHER,GLOATING,VERBAL,SCENEEND
1172.0,1173.0,FORREST,LOW,NEG,OTHER,FEAR,FACE,SCENEEND
1173.0,1194.0,FORREST,LOW,NEG,OTHER,FEAR,GESTURE FACE,SCENEEND
1173.0,1194.0,OLDERBOYS,HIGH,POS,OTHER,GLOATING,AUDIO GESTURE,SCENEEND
1190.0,1193.0,JENNY,LOW,NEG,OTHER,FEAR,FACE VERBAL,CHARLEFT
1194.0,1202.0,FORREST,LOW,POS,SELF,,VERBAL,SCENEEND
1202.0,1241.0,FORREST,LOW,NEG,OTHER,FEAR,GESTURE FACE,SCENEEND
1205.0,1214.0,OLDERBOYS,HIGH,POS,SELF,,AUDIO,CHARLEFT
1228.0,1236.0,MAN,LOW,POS,OTHER,,FACE VERBAL,CHARLEFT
1229.0,1236.0,MEN,LOW,POS,OTHER,ADMIRATION,GESTURE,CHARLEFT
1234.0,1236.0,MAN,LOW,POS,OTHER,,AUDIO VERBAL,CHARLEFT
1237.0,1241.0,FORRESTVO,LOW,POS,SELF,PRIDE,VERBAL,SCENEEND
1241.0,1281.0,CROWD,HIGH,POS,SELF,,AUDIO GESTURE FACE VERBAL,EMOCHANGE
1252.0,1288.0,MAN,HIGH,POS,SELF,,GESTURE VERBAL,EMOCHANGE
1281.0,1285.0,CROWD,HIGH,POS,OTHER,HAPPINESS,AUDIO GESTURE FACE VERBAL,SCENEEND
1285.0,1293.0,MAN,HIGH,POS,SELF,HAPPINESS,AUDIO FACE VERBAL,SCENEEND
1315.0,1342.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE,EMOCHANGE
1335.0,1348.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE VERBAL,EMOCHANGE
1342.0,1353.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE,CHARLEFT
1342.0,1385.0,FORREST,LOW,NEG,SELF,,CONTEXT VERBAL,SCENEEND
1348.0,1359.0,JENNY,LOW,NEG,SELF,,GESTURE VERBAL,EMOCHANGE
1359.0,1373.0,JENNY,HIGH,NEG,OTHER,CONTEMPT,AUDIO,EMOCHANGE
1374.0,1385.0,JENNY,LOW,NEG,OTHER,COMPASSION,GESTURE FACE,SCENEEND
1387.0,1396.0,FORREST,LOW,NEG,SELF,,GESTURE,CHARLEFT
1391.0,1395.0,JENNY,HIGH,NEG,OTHER,FEAR,GESTURE FACE VERBAL,EMOFADED
1398.0,1525.0,JENNY,LOW,POS,SELF,,VERBAL,SCENEEND
1432.0,1480.0,FORREST,HIGH,POS,SELF,,GESTURE FACE,EMOCHANGE
1481.0,1512.0,FORREST,HIGH,NEG,SELF,,FACE VERBAL,EMOCHANGE
1496.0,1525.0,JENNY,LOW,POS,OTHER,LOVE,GESTURE VERBAL,SCENEEND
1512.0,1525.0,FORREST,LOW,POS,SELF,HAPPINESS,FACE,SCENEEND
1519.0,1525.0,GIRL,LOW,NEG,OTHER,CONTEMPT,FACE,SCENEEND
1525.0,1534.0,CROWD,HIGH,POS,SELF,,GESTURE VERBAL,EMOCHANGE
1534.0,1545.0,CROWD,HIGH,POS,OTHER,HAPPINESS,GESTURE VERBAL,SCENEEND
1540.0,1545.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
1545.0,1550.0,FORRESTVO,HIGH,POS,SELF,HAPPINESS,VERBAL,SCENEEND
1550.0,1552.0,FORRESTVO,HIGH,POS,SELF,HAPPINESS,VERBAL,CHARLEFT
1553.0,1556.0,PRESIDENTKENNEDY,HIGH,POS,SELF,HAPPINESS,FACE,SCENEEND
1553.0,1556.0,MEN,HIGH,POS,SELF,HAPPINESS,FACE,SCENEEND
1556.0,1580.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
1558.0,1580.0,FORREST,LOW,POS,SELF,,VERBAL,SCENEEND
1580.0,1587.0,MAN,LOW,POS,SELF,,FACE VERBAL,CHARLEFT
1580.0,1599.0,FORREST,HIGH,NEG,SELF,,GESTURE,SCENEEND
1582.0,1583.0,MAN,LOW,POS,SELF,,VERBAL,CHARLEFT
1582.0,1593.0,MAN,HIGH,POS,SELF,,FACE VERBAL,CHARLEFT
1598.0,1599.0,PRESIDENTKENNEDY,HIGH,POS,OTHER,HAPPINESS,AUDIO FACE,SCENEEND
1628.0,1634.0,FORREST,LOW,NEG,SELF,,FACE VERBAL,SCENEEND
1637.0,1646.0,FORRESTVO,LOW,POS,SELF,PRIDE,VERBAL,CHARLEFT
1642.0,1653.0,FORREST,LOW,POS,SELF,HAPPINESS,FACE,EMOFADED
1644.0,1651.0,MRSGUMP,HIGH,POS,OTHER,HAPPINESS,GESTURE FACE VERBAL,EMOFADED
1644.0,1651.0,MRSGUMP,HIGH,POS,OTHER,LOVE,GESTURE FACE VERBAL,EMOFADED
1662.0,1671.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
1665.0,1736.0,FORREST,LOW,NEG,SELF,,GESTURE FACE,SCENEEND
1672.0,1673.0,MAN,LOW,NEG,OTHER,,GESTURE VERBAL,CHARLEFT
1675.0,1677.0,MAN,LOW,NEG,OTHER,,GESTURE VERBAL,CHARLEFT
1680.0,1696.0,FORRESTVO,LOW,NEG,SELF,,VERBAL,EMOCHANGE
1687.0,1697.0,BUBBA,LOW,POS,OTHER,COMPASSION,GESTURE VERBAL,EMOFADED
1732.0,1736.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
1756.0,1759.0,FORREST,HIGH,NEG,SELF,,FACE VERBAL,SCENEEND
1812.0,1820.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
1817.0,1820.0,FORREST,LOW,NEG,OTHER,,FACE VERBAL,EMOFADED
1820.0,1828.0,MAN,LOW,POS,OTHER,ADMIRATION,VERBAL,EMOFADED
1872.0,1884.0,FORRESTVO,LOW,NEG,SELF,SADNESS,VERBAL,EMOFADED
1872.0,1877.0,BUBBA,LOW,NEG,SELF,SADNESS,FACE,CHARLEFT
1877.0,1889.0,FORREST,LOW,NEG,SELF,SADNESS,FACE,EMOFADED
1903.0,1916.0,FORREST,HIGH,POS,OTHER,,CONTEXT GESTURE FACE,SCENEEND
1932.0,2014.0,CROWD,LOW,POS,SELF,HAPPINESS,AUDIO,SCENEEND
1968.0,2001.0,FORREST,LOW,POS,OTHER,LOVE,FACE,EMOCHANGE
1986.0,2028.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE,CHARLEFT
2000.0,2014.0,MEN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE VERBAL,CHARLEFT
2002.0,2026.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE,EMOCHANGE
2029.0,2048.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,FACE VERBAL,EMOCHANGE
2029.0,2075.0,FORREST,LOW,NEG,SELF,,CONTEXT FACE,SCENEEND
2048.0,2052.0,JENNY,LOW,NEG,SELF,,VERBAL,EMOCHANGE
2052.0,2143.0,JENNY,LOW,NEG,SELF,SADNESS,GESTURE FACE,CHARLEFT
2075.0,2093.0,FORREST,HIGH,NEG,OTHER,FEAR,GESTURE FACE,EMOFADED
2112.0,2133.0,JENNY,LOW,NEG,OTHER,FEAR,GESTURE FACE VERBAL,CHARLEFT
2137.0,2151.0,FORREST,LOW,POS,OTHER,LOVE,VERBAL,SCENEEND
2160.0,2162.0,MAN,LOW,NEG,OTHER,CONTEMPT,FACE,CHARLEFT
2162.0,2309.0,FORREST,LOW,NEG,SELF,,CONTEXT GESTURE FACE,SCENEEND
2162.0,2209.0,BUBBA,LOW,NEG,SELF,,GESTURE FACE,EMOFADED
2255.0,2264.0,DAN,LOW,POS,OTHER,HAPPINESS,FACE,EMOFADED
2290.0,2309.0,DAN,LOW,NEG,OTHER,CONTEMPT,VERBAL,SCENEEND
2315.0,2322.0,DAN,LOW,NEG,OTHER,ANGERRAGE,GESTURE FACE VERBAL,EMOFADED
2323.0,2360.0,FORREST,LOW,NEG,SELF,,CONTEXT,SCENEEND
2323.0,2360.0,BUBBA,LOW,NEG,SELF,,CONTEXT,SCENEEND
2388.0,2395.0,FORREST,LOW,NEG,SELF,,GESTURE FACE,SCENEEND
2395.0,2421.0,FORREST,LOW,NEG,SELF,FEAR,GESTURE FACE,SCENEEND
2395.0,2421.0,DAN,HIGH,NEG,SELF,,VERBAL,SCENEEND
2400.0,2410.0,FORRESTVO,LOW,NEG,SELF,,VERBAL,CHARLEFT
2421.0,2470.0,FORREST,LOW,NEG,SELF,FEAR,CONTEXT FACE,EMOFADED
2438.0,2441.0,MAN,LOW,NEG,SELF,FEAR,FACE,CHARLEFT
2445.0,2449.0,MAN,LOW,NEG,SELF,FEAR,FACE VERBAL,CHARLEFT
2449.0,2452.0,MAN,LOW,NEG,SELF,FEAR,GESTURE FACE,CHARLEFT
2449.0,2452.0,MAN,LOW,NEG,OTHER,ANGERRAGE,GESTURE FACE,CHARLEFT
2454.0,2460.0,DAN,LOW,NEG,SELF,,GESTURE VERBAL,CHARLEFT
2489.0,2499.0,FORREST,LOW,NEG,SELF,,FACE,SCENEEND
2499.0,2505.0,FORREST,LOW,NEG,SELF,,CONTEXT GESTURE,SCENEEND
2509.0,2512.0,FORREST,LOW,NEG,SELF,,CONTEXT FACE,SCENEEND
2512.0,2517.0,FORREST,LOW,NEG,SELF,,GESTURE FACE,SCENEEND
2520.0,2539.0,BUBBA,LOW,POS,OTHER,LOVE,GESTURE VERBAL,EMOFADED
2523.0,2583.0,FORREST,LOW,POS,SELF,,VERBAL,SCENEEND
2555.0,2583.0,BUBBA,HIGH,POS,SELF,HAPPINESS,VERBAL,SCENEEND
2590.0,2601.0,FORREST,LOW,POS,OTHER,LOVE,GESTURE VERBAL,SCENEEND
2601.0,2612.0,FORRESTVO,LOW,POS,SELF,,VERBAL,SCENEEND
2601.0,2611.0,JENNY,HIGH,POS,SELF,HAPPINESS,GESTURE FACE,CHARLEFT
2612.0,2619.0,FORREST,LOW,POS,OTHER,LOVE,GESTURE VERBAL,SCENEEND
2646.0,2752.0,FORREST,LOW,NEG,SELF,FEAR,CONTEXT,EMOCHANGE
2659.0,2718.0,DAN,HIGH,NEG,SELF,,GESTURE VERBAL,CHARLEFT
2661.0,2733.0,BUBBA,HIGH,NEG,OTHER,FEAR,VERBAL,CHARLEFT
2682.0,2693.0,MAN,HIGH,NEG,OTHER,FEAR,VERBAL,CHARLEFT
2703.0,2710.0,BUBBA,HIGH,NEG,OTHER,LOVE,VERBAL,CHARLEFT
2714.0,2718.0,DAN,HIGH,NEG,OTHER,CONTEMPT,VERBAL,CHARLEFT
2752.0,3060.0,FORREST,HIGH,NEG,OTHER,FEAR,CONTEXT GESTURE,SCENEEND
2781.0,2806.0,MAN,HIGH,NEG,SELF,FEAR,CONTEXT,CHARLEFT
2811.0,2815.0,MAN,HIGH,NEG,SELF,FEAR,CONTEXT,CHARLEFT
2820.0,2824.0,MAN,HIGH,NEG,SELF,FEAR,CONTEXT VERBAL,CHARLEFT
2823.0,2825.0,MAN,LOW,NEG,OTHER,COMPASSION,GESTURE VERBAL,CHARLEFT
2834.0,2851.0,DAN,HIGH,NEG,SELF,,VERBAL,EMOCHANGE
2851.0,2912.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE VERBAL,CHARLEFT
2903.0,2911.0,DAN,HIGH,NEG,OTHER,FEAR,GESTURE VERBAL,CHARLEFT
2939.0,3013.0,BUBBA,LOW,NEG,OTHER,FEAR,CONTEXT VERBAL,EMOFADED
2947.0,2958.0,FORREST,HIGH,NEG,OTHER,FEARSCONFIRMED,FACE,EMOFADED
3015.0,3019.0,FORRESTVO,LOW,NEG,OTHER,REMORSE,VERBAL,CHARLEFT
3039.0,3060.0,BUBBA,HIGH,NEG,SELF,SADNESS,VERBAL,CHARLEFT
3042.0,3060.0,FORREST,HIGH,NEG,OTHER,SADNESS,FACE,CHARLEFT
3043.0,3060.0,FORRESTVO,LOW,NEG,OTHER,SADNESS,VERBAL,SCENEEND
3060.0,3094.0,FORREST,LOW,NEG,SELF,,FACE,SCENEEND
3065.0,3074.0,MAN,LOW,NEG,OTHER,COMPASSION,FACE VERBAL,CHARLEFT
3094.0,3104.0,FORREST,LOW,POS,SELF,HAPPINESS,FACE,EMOFADED
3094.0,3103.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,CHARLEFT
3103.0,3143.0,DAN,LOW,NEG,SELF,,GESTURE FACE,CHARLEFT
3104.0,3147.0,FORREST,LOW,NEG,OTHER,,FACE VERBAL,EMOCHANGE
3165.0,3171.0,FORREST,LOW,NEG,SELF,SADNESS,FACE,SCENEEND
3178.0,3183.0,MAN,HIGH,NEG,OTHER,CONTEMPT,VERBAL,CHARLEFT
3188.0,3191.0,FORREST,LOW,NEG,SELF,,AUDIO GESTURE,EMOFADED
3217.0,3221.0,FORRESTVO,LOW,POS,SELF,PRIDE,VERBAL,EMOFADED
3217.0,3252.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3269.0,3273.0,FORREST,HIGH,POS,SELF,HAPPINESS,FACE VERBAL,EMOCHANGE
3273.0,3285.0,FORREST,LOW,NEG,SELF,,FACE,EMOCHANGE
3285.0,3294.0,FORREST,LOW,NEG,SELF,DISAPPOINTMENT,CONTEXT FACE,SCENEEND
3308.0,3310.0,MRSGUMP,LOW,POS,OTHER,LOVE,FACE,CHARLEFT
3327.0,3328.0,PRESIDENTJOHNSON,LOW,POS,OTHER,HAPPINESS,AUDIO FACE,CHARLEFT
3328.0,3329.0,OLDMAN,HIGH,NEG,OTHER,,GESTURE FACE,SCENEEND
3329.0,3330.0,MRSGUMP,HIGH,NEG,OTHER,CONTEMPT,FACE,CHARLEFT
3330.0,3335.0,PRESIDENTJOHNSON,LOW,POS,OTHER,HAPPINESS,FACE VERBAL,SCENEEND
3348.0,3352.0,WOMAN,HIGH,NEG,SELF,CONTEMPT,VERBAL,EMOFADED
3354.0,3544.0,FORREST,LOW,NEG,SELF,,GESTURE,EMOCHANGE
3383.0,3389.0,MAN,LOW,POS,OTHER,ADMIRATION,GESTURE VERBAL,EMOFADED
3384.0,3409.0,ABBIEHOFFMAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOFADED
3410.0,3466.0,CROWD,HIGH,POS,SELF,,AUDIO GESTURE VERBAL,EMOFADED
3411.0,3414.0,MAN,LOW,POS,OTHER,ADMIRATION,FACE,CHARLEFT
3466.0,3537.0,CROWD,HIGH,NEG,OTHER,,GESTURE VERBAL,EMOFADED
3490.0,3501.0,WOMAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE VERBAL,EMOFADED
3498.0,3501.0,WOMAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOFADED
3539.0,3578.0,JENNY,HIGH,POS,OTHER,HAPPINESS,CONTEXT GESTURE FACE,SCENEEND
3544.0,3579.0,FORREST,HIGH,POS,OTHER,HAPPINESS,GESTURE,SCENEEND
3568.0,3579.0,CROWD,HIGH,POS,OTHER,HAPPYFOR,AUDIO GESTURE,SCENEEND
3575.0,3579.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3578.0,3587.0,JENNY,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3580.0,3587.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3588.0,3594.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
3594.0,3701.0,MAN,HIGH,NEG,OTHER,CONTEMPT,GESTURE VERBAL,SCENEEND
3594.0,3607.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
3594.0,3616.0,JENNY,LOW,NEG,SELF,,GESTURE FACE VERBAL,EMOFADED
3599.0,3680.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE VERBAL,CHARLEFT
3611.0,3680.0,MAN,HIGH,NEG,OTHER,CONTEMPT,FACE VERBAL,CHARLEFT
3616.0,3622.0,JENNY,LOW,POS,OTHER,LOVE,GESTURE VERBAL,EMOCHANGE
3625.0,3701.0,FORREST,HIGH,POS,OTHER,LOVE,GESTURE,SCENEEND
3625.0,3701.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,GESTURE,SCENEEND
3626.0,3634.0,JENNY,HIGH,NEG,OTHER,,GESTURE VERBAL,EMOCHANGE
3627.0,3680.0,JENNY,HIGH,NEG,SELF,FEAR,FACE,EMOCHANGE
3634.0,3646.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,GESTURE,EMOCHANGE
3666.0,3680.0,MAN,LOW,NEG,SELF,SHAME,VERBAL,CHARLEFT
3680.0,3701.0,JENNY,LOW,NEG,OTHER,,GESTURE FACE,SCENEEND
3701.0,3713.0,JENNY,LOW,NEG,SELF,,GESTURE FACE,EMOCHANGE
3704.0,3718.0,FORREST,LOW,POS,OTHER,LOVE,VERBAL,EMOCHANGE
3716.0,3722.0,JENNY,LOW,NEG,OTHER,,GESTURE FACE,EMOCHANGE
3722.0,3752.0,JENNY,LOW,POS,SELF,HAPPINESS,GESTURE FACE,SCENEEND
3724.0,3752.0,JENNY,LOW,POS,OTHER,LOVE,GESTURE,SCENEEND
3728.0,3736.0,FORREST,LOW,POS,SELF,PRIDE,GESTURE FACE,EMOFADED
3732.0,3752.0,FORREST,LOW,POS,SELF,HAPPINESS,FACE,SCENEEND
3752.0,3756.0,FORRESTVO,LOW,POS,OTHER,,VERBAL,SCENEEND
