start,end,character,arousal,valence,direction,emotion,oncue,offcue
637.0,647.0,MRSGUMP,LOW,POS,SELF,RELIEF,CONTEXT FACE,CHARLEFT
644.0,647.0,ELVISPRESLEY,LOW,POS,SELF,GRATITUDE,CONTEXT VERBAL,EMOCHANGE
648.0,669.0,ELVISPRESLEY,LOW,POS,SELF,HAPPINESS,CONTEXT,SCENEEND
655.0,669.0,FORREST,LOW,POS,SELF,HAPPINESS,CONTEXT,SCENEEND
655.0,669.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,CONTEXT VERBAL,SCENEEND
668.0,676.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,EMOFADED
671.0,700.0,ELVISPRESLEY,HIGH,POS,SELF,,CONTEXT GESTURE,CHARLEFT
680.0,690.0,MRSGUMP,HIGH,NEG,OTHER,CONTEMPT,FACE,CHARLEFT
691.0,693.0,FORREST,LOW,NEG,OTHER,,FACE,CHARLEFT
693.0,702.0,FORRESTVO,LOW,NEG,OTHER,SADNESS,CONTEXT VERBAL,SCENEEND
703.0,713.0,FORREST,LOW,POS,SELF,,FACE VERBAL,SCENEEND
717.0,722.0,MRSGUMP,LOW,POS,OTHER,LOVE,GESTURE FACE,EMOFADED
723.0,731.0,WOMAN,LOW,NEG,SELF,,FACE,EMOFADED
728.0,737.0,FORREST,LOW,NEG,SELF,FEAR,GESTURE VERBAL,EMOFADED
740.0,749.0,WOMAN,LOW,POS,SELF,HAPPINESS,FACE,EMOFADED
742.0,752.0,FORREST,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
752.0,778.0,FORREST,LOW,NEG,SELF,SADNESS,CONTEXT FACE,SCENEEND
757.0,759.0,BOY,LOW,NEG,OTHER,CONTEMPT,GESTURE FACE VERBAL,CHARLEFT
760.0,762.0,BOY,LOW,NEG,OTHER,CONTEMPT,GESTURE VERBAL,CHARLEFT
763.0,765.0,GIRL,LOW,NEG,OTHER,,GESTURE FACE,CHARLEFT
766.0,771.0,BOY,LOW,NEG,OTHER,CONTEMPT,GESTURE FACE VERBAL,CHARLEFT
779.0,787.0,FORREST,LOW,POS,SELF,HAPPINESS,CONTEXT VERBAL,EMOCHANGE
787.0,791.0,FORREST,LOW,POS,OTHER,LOVE,FACE VERBAL,SCENEEND
791.0,805.0,FORRESTVO,HIGH,POS,OTHER,LOVE,VERBAL,EMOFADED
794.0,801.0,JENNY,LOW,NEG,OTHER,COMPASSION,VERBAL,EMOFADED
797.0,808.0,FORREST,LOW,POS,OTHER,GRATITUDE,GESTURE FACE,EMOCHANGE
808.0,813.0,FORREST,HIGH,POS,SELF,HAPPINESS,CONTEXT FACE,EMOFADED
820.0,832.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,CONTEXT VERBAL,EMOFADED
840.0,847.0,FORREST,LOW,POS,SELF,HAPPINESS,CONTEXT FACE,SCENEEND
840.0,847.0,JENNY,LOW,POS,SELF,HAPPINESS,CONTEXT FACE,SCENEEND
847.0,865.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,CONTEXT VERBAL,SCENEEND
847.0,858.0,JENNY,LOW,POS,SELF,HAPPINESS,CONTEXT GESTURE,EMOFADED
847.0,858.0,FORREST,LOW,POS,SELF,HAPPINESS,CONTEXT,EMOFADED
862.0,865.0,FORREST,LOW,POS,SELF,HAPPINESS,CONTEXT GESTURE,SCENEEND
867.0,871.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,CONTEXT VERBAL,EMOFADED
871.0,881.0,FORREST,LOW,NEG,SELF,FEAR,VERBAL,EMOFADED
874.0,883.0,JENNY,LOW,NEG,SELF,,CONTEXT FACE VERBAL,EMOCHANGE
883.0,886.0,JENNY,LOW,POS,SELF,HAPPINESS,CONTEXT FACE,SCENEEND
883.0,886.0,FORRESTVO,HIGH,POS,OTHER,LOVE,CONTEXT VERBAL,SCENEEND
884.0,886.0,FORREST,LOW,POS,SELF,HAPPINESS,CONTEXT FACE,SCENEEND
886.0,892.0,FORREST,LOW,POS,SELF,LOVE,CONTEXT FACE VERBAL,EMOFADED
895.0,900.0,FORREST,LOW,POS,SELF,,FACE VERBAL,SCENEEND
900.0,915.0,BOY,LOW,NEG,OTHER,CONTEMPT,GESTURE VERBAL,EMOCHANGE
900.0,915.0,BOY,LOW,NEG,OTHER,CONTEMPT,GESTURE VERBAL,EMOCHANGE
900.0,915.0,BOY,LOW,NEG,OTHER,CONTEMPT,GESTURE VERBAL,EMOCHANGE
902.0,910.0,FORREST,LOW,NEG,SELF,,CONTEXT,EMOFADED
907.0,912.0,JENNY,LOW,NEG,OTHER,COMPASSION,GESTURE VERBAL,EMOCHANGE
912.0,959.0,FORREST,HIGH,NEG,OTHER,FEAR,CONTEXT GESTURE,EMOCHANGE
912.0,947.0,JENNY,HIGH,NEG,OTHER,FEAR,CONTEXT VERBAL,CHARLEFT
915.0,980.0,BOY,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT GESTURE VERBAL,SCENEEND
915.0,980.0,BOY,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT GESTURE VERBAL,SCENEEND
915.0,980.0,BOY,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT GESTURE VERBAL,SCENEEND
959.0,980.0,FORREST,HIGH,POS,SELF,HAPPINESS,CONTEXT,SCENEEND
980.0,991.0,FORREST,HIGH,POS,SELF,PRIDE,FACE VERBAL,SCENEEND
991.0,998.0,BOY,HIGH,NEG,SELF,ANGERRAGE,CONTEXT FACE VERBAL,EMOCHANGE
991.0,998.0,BOY,HIGH,NEG,SELF,ANGERRAGE,CONTEXT FACE VERBAL,EMOCHANGE
991.0,998.0,BOY,HIGH,NEG,SELF,ANGERRAGE,CONTEXT FACE VERBAL,EMOCHANGE
991.0,1009.0,FORREST,HIGH,NEG,SELF,FEAR,CONTEXT GESTURE,SCENEEND
998.0,1003.0,BOY,LOW,NEG,SELF,DISAPPOINTMENT,CONTEXT GESTURE,CHARLEFT
998.0,1003.0,BOY,LOW,NEG,SELF,DISAPPOINTMENT,CONTEXT GESTURE,CHARLEFT
998.0,1003.0,BOY,LOW,NEG,SELF,DISAPPOINTMENT,CONTEXT GESTURE,CHARLEFT
1019.0,1027.0,FORREST,LOW,NEG,SELF,FEAR,CONTEXT,SCENEEND
1024.0,1027.0,MAN,LOW,POS,SELF,,CONTEXT FACE VERBAL,SCENEEND
1063.0,1067.0,JENNY,LOW,NEG,SELF,FEAR,CONTEXT VERBAL,EMOCHANGE
1066.0,1110.0,JENNYSDAD,HIGH,NEG,SELF,ANGERRAGE,VERBAL,SCENEEND
1067.0,1110.0,JENNY,HIGH,NEG,SELF,FEAR,GESTURE VERBAL,SCENEEND
1089.0,1110.0,JENNY,HIGH,NEG,SELF,SADNESS,VERBAL,SCENEEND
1107.0,1110.0,FORRESTVO,LOW,NEG,SELF,SADNESS,VERBAL,SCENEEND
1110.0,1124.0,FORRESTVO,LOW,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
1119.0,1124.0,JENNYSGRANDMA,LOW,POS,SELF,HAPPINESS,GESTURE VERBAL,SCENEEND
1124.0,1136.0,JENNY,HIGH,NEG,OTHER,FEAR,CONTEXT,SCENEEND
1124.0,1136.0,FORRESTVO,LOW,POS,SELF,,VERBAL,SCENEEND
1136.0,1144.0,FORRESTVO,LOW,POS,SELF,,VERBAL,SCENEEND
1136.0,1144.0,JENNY,HIGH,POS,SELF,HAPPINESS,CONTEXT GESTURE,SCENEEND
1136.0,1144.0,FORREST,LOW,POS,SELF,,CONTEXT FACE,SCENEEND
1144.0,1148.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,CHARLEFT
1144.0,1148.0,FORREST,LOW,POS,SELF,HAPPINESS,CONTEXT,EMOCHANGE
1144.0,1148.0,JENNY,LOW,POS,SELF,HAPPINESS,CONTEXT,EMOCHANGE
1148.0,1161.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT FACE VERBAL,EMOCHANGE
1148.0,1157.0,FORREST,LOW,NEG,SELF,SADNESS,CONTEXT FACE,EMOCHANGE
1148.0,1159.0,OLDERBOYS,HIGH,NEG,OTHER,CONTEMPT,GESTURE VERBAL,EMOCHANGE
1157.0,1172.0,FORREST,HIGH,NEG,SELF,FEAR,CONTEXT GESTURE FACE,SCENEEND
1159.0,1172.0,OLDERBOYS,HIGH,POS,OTHER,GLOATING,GESTURE FACE VERBAL,SCENEEND
1159.0,1172.0,OLDERBOYS,HIGH,POS,OTHER,GLOATING,AUDIO CONTEXT FACE,SCENEEND
1159.0,1172.0,OLDERBOYS,HIGH,POS,OTHER,GLOATING,GESTURE FACE VERBAL,SCENEEND
1161.0,1172.0,JENNY,HIGH,NEG,OTHER,FEAR,CONTEXT FACE VERBAL,SCENEEND
1171.0,1173.0,OLDERBOYS,HIGH,POS,OTHER,GLOATING,CONTEXT VERBAL,SCENEEND
1171.0,1173.0,FORREST,HIGH,NEG,SELF,FEAR,CONTEXT,SCENEEND
1173.0,1194.0,OLDERBOYS,HIGH,POS,OTHER,GLOATING,AUDIO FACE VERBAL,SCENEEND
1173.0,1194.0,OLDERBOYS,HIGH,POS,OTHER,GLOATING,AUDIO FACE VERBAL,SCENEEND
1173.0,1194.0,OLDERBOYS,HIGH,POS,OTHER,GLOATING,AUDIO FACE VERBAL,SCENEEND
1173.0,1194.0,FORREST,HIGH,NEG,SELF,FEAR,CONTEXT GESTURE FACE,SCENEEND
1191.0,1194.0,JENNY,HIGH,NEG,OTHER,FEAR,CONTEXT FACE VERBAL,SCENEEND
1202.0,1241.0,FORREST,HIGH,NEG,SELF,FEAR,CONTEXT GESTURE FACE,SCENEEND
1202.0,1241.0,FORREST,HIGH,NEG,SELF,FEAR,GESTURE FACE,SCENEEND
1206.0,1215.0,OLDERBOYS,HIGH,POS,OTHER,GLOATING,AUDIO CONTEXT VERBAL,CHARLEFT
1221.0,1241.0,MAN,HIGH,POS,OTHER,,CONTEXT GESTURE FACE,SCENEEND
1221.0,1235.0,MAN,LOW,POS,OTHER,,CONTEXT GESTURE FACE,EMOCHANGE
1221.0,1241.0,MAN,HIGH,POS,OTHER,,CONTEXT GESTURE FACE,SCENEEND
1221.0,1241.0,MAN,HIGH,POS,OTHER,,CONTEXT GESTURE FACE,SCENEEND
1221.0,1241.0,MAN,HIGH,POS,OTHER,,CONTEXT GESTURE FACE,SCENEEND
1235.0,1241.0,MAN,LOW,POS,SELF,HAPPINESS,AUDIO FACE VERBAL,SCENEEND
1237.0,1241.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,CONTEXT VERBAL,SCENEEND
1241.0,1281.0,CROWD,HIGH,POS,SELF,,GESTURE VERBAL,EMOCHANGE
1252.0,1276.0,MAN,HIGH,NEG,SELF,ANGERRAGE,FACE VERBAL,EMOFADED
1281.0,1293.0,CROWD,HIGH,POS,SELF,HAPPINESS,GESTURE VERBAL,SCENEEND
1285.0,1293.0,MAN,HIGH,POS,SELF,HAPPINESS,FACE VERBAL,SCENEEND
1313.0,1335.0,JENNY,LOW,POS,SELF,HAPPINESS,CONTEXT,EMOCHANGE
1316.0,1324.0,FORREST,LOW,NEG,SELF,,FACE,EMOCHANGE
1324.0,1330.0,FORREST,LOW,NEG,OTHER,FEAR,CONTEXT FACE,EMOCHANGE
1330.0,1343.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT GESTURE FACE,EMOCHANGE
1335.0,1348.0,JENNY,HIGH,NEG,SELF,ANGERRAGE,CONTEXT GESTURE VERBAL,EMOCHANGE
1343.0,1362.0,FORREST,LOW,NEG,SELF,,FACE VERBAL,EMOCHANGE
1345.0,1355.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE VERBAL,CHARLEFT
1348.0,1352.0,JENNY,LOW,NEG,SELF,SHAME,GESTURE FACE VERBAL,EMOCHANGE
1352.0,1359.0,JENNY,HIGH,NEG,SELF,SADNESS,FACE VERBAL,EMOCHANGE
1359.0,1374.0,JENNY,LOW,NEG,OTHER,ANGERRAGE,GESTURE VERBAL,EMOCHANGE
1362.0,1382.0,FORREST,LOW,NEG,SELF,REMORSE,GESTURE FACE VERBAL,EMOFADED
1374.0,1385.0,JENNY,LOW,NEG,OTHER,,GESTURE FACE VERBAL,SCENEEND
1385.0,1394.0,JENNY,HIGH,NEG,SELF,,CONTEXT GESTURE,CHARLEFT
1385.0,1395.0,FORREST,LOW,POS,SELF,HAPPINESS,CONTEXT GESTURE,CHARLEFT
1413.0,1441.0,JENNY,LOW,POS,SELF,HOPE,FACE VERBAL,EMOFADED
1435.0,1450.0,FORREST,LOW,NEG,SELF,FEAR,GESTURE FACE,EMOFADED
1460.0,1478.0,FORREST,HIGH,NEG,SELF,FEAR,FACE,EMOCHANGE
1478.0,1499.0,FORREST,HIGH,NEG,SELF,SHAME,GESTURE FACE VERBAL,EMOFADED
1492.0,1507.0,JENNY,LOW,NEG,SELF,COMPASSION,FACE VERBAL,EMOCHANGE
1507.0,1525.0,JENNY,LOW,POS,SELF,HAPPINESS,GESTURE FACE,SCENEEND
1512.0,1520.0,FORREST,LOW,POS,SELF,HAPPINESS,AUDIO FACE,EMOFADED
1525.0,1545.0,CROWD,HIGH,POS,SELF,HAPPINESS,AUDIO VERBAL,SCENEEND
1541.0,1545.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
1545.0,1549.0,FORRESTVO,HIGH,POS,SELF,HAPPINESS,CONTEXT VERBAL,SCENEEND
1550.0,1552.0,FORRESTVO,HIGH,POS,SELF,,VERBAL,CHARLEFT
1553.0,1556.0,PRESIDENTKENNEDY,LOW,POS,SELF,HAPPINESS,FACE,SCENEEND
1556.0,1570.0,FORRESTVO,HIGH,POS,SELF,HAPPINESS,CONTEXT VERBAL,CHARLEFT
1570.0,1580.0,FORREST,LOW,POS,SELF,,CONTEXT FACE,SCENEEND
1580.0,1599.0,FORREST,LOW,NEG,SELF,,GESTURE FACE,SCENEEND
1581.0,1584.0,MAN,LOW,POS,SELF,HAPPINESS,CONTEXT VERBAL,CHARLEFT
1584.0,1588.0,MAN,LOW,POS,SELF,HAPPINESS,CONTEXT VERBAL,CHARLEFT
1588.0,1593.0,MAN,LOW,POS,SELF,HAPPINESS,CONTEXT VERBAL,CHARLEFT
1598.0,1599.0,PRESIDENTKENNEDY,LOW,POS,OTHER,,AUDIO FACE VERBAL,SCENEEND
1615.0,1619.0,FORRESTVO,LOW,NEG,SELF,SADNESS,CONTEXT VERBAL,SCENEEND
1619.0,1623.0,PRESIDENTKENNEDY,LOW,POS,SELF,HAPPINESS,FACE,SCENEEND
1619.0,1623.0,FORRESTVO,LOW,NEG,SELF,SADNESS,CONTEXT VERBAL,SCENEEND
1623.0,1628.0,FORRESTVO,LOW,NEG,SELF,SADNESS,CONTEXT VERBAL,SCENEEND
1628.0,1634.0,FORREST,LOW,NEG,SELF,,FACE VERBAL,SCENEEND
1637.0,1646.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,CONTEXT VERBAL,CHARLEFT
1639.0,1646.0,FORREST,LOW,POS,SELF,PRIDE,CONTEXT FACE,EMOFADED
1644.0,1651.0,MRSGUMP,HIGH,POS,OTHER,ADMIRATION,CONTEXT GESTURE FACE,EMOFADED
1652.0,1657.0,MAN,LOW,POS,SELF,HOPE,CONTEXT FACE,EMOFADED
1656.0,1661.0,FORREST,LOW,NEG,SELF,,FACE,SCENEEND
1662.0,1671.0,MAN,HIGH,NEG,OTHER,,GESTURE VERBAL,EMOFADED
1663.0,1671.0,FORREST,LOW,NEG,OTHER,FEAR,FACE,EMOCHANGE
1663.0,1680.0,FORREST,LOW,NEG,SELF,SADNESS,CONTEXT,EMOFADED
1690.0,1700.0,BUBBA,LOW,POS,SELF,,VERBAL,EMOFADED
1736.0,1740.0,MRSBLUE,LOW,NEG,SELF,,CONTEXT FACE,SCENEEND
1740.0,1745.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
1750.0,1759.0,BUBBA,LOW,POS,SELF,HAPPINESS,CONTEXT FACE VERBAL,SCENEEND
1766.0,1778.0,MAN,LOW,POS,OTHER,,VERBAL,EMOFADED
1818.0,1824.0,FORREST,LOW,NEG,SELF,,FACE,EMOFADED
1820.0,1830.0,MAN,HIGH,POS,OTHER,,FACE VERBAL,EMOFADED
1872.0,1884.0,FORRESTVO,LOW,NEG,SELF,SADNESS,VERBAL,EMOFADED
1878.0,1889.0,FORREST,LOW,NEG,SELF,SADNESS,CONTEXT FACE,EMOFADED
1887.0,1893.0,MAN,LOW,POS,SELF,HAPPINESS,FACE VERBAL,CHARLEFT
1917.0,1933.0,FORRESTVO,LOW,POS,SELF,,CONTEXT VERBAL,EMOFADED
1968.0,1994.0,FORREST,HIGH,POS,OTHER,LOVE,FACE,EMOFADED
1974.0,1979.0,FORRESTVO,HIGH,POS,OTHER,HAPPYFOR,VERBAL,CHARLEFT
1982.0,2000.0,MEN,HIGH,POS,SELF,,AUDIO CONTEXT GESTURE VERBAL,EMOCHANGE
1985.0,2000.0,MAN,LOW,NEG,OTHER,,CONTEXT VERBAL,EMOCHANGE
1986.0,1994.0,JENNY,LOW,NEG,OTHER,ANGERRAGE,CONTEXT FACE,EMOFADED
1991.0,2000.0,MAN,HIGH,POS,OTHER,HAPPINESS,VERBAL,EMOCHANGE
1997.0,2000.0,MAN,HIGH,POS,OTHER,HAPPINESS,GESTURE VERBAL,EMOCHANGE
2000.0,2007.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT GESTURE VERBAL,EMOCHANGE
2000.0,2008.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT GESTURE,EMOFADED
2002.0,2023.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT FACE,EMOFADED
2007.0,2014.0,MEN,HIGH,POS,OTHER,GLOATING,AUDIO CONTEXT,EMOCHANGE
2016.0,2023.0,JENNY,LOW,NEG,OTHER,,CONTEXT VERBAL,EMOCHANGE
2023.0,2029.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT GESTURE VERBAL,SCENEEND
2027.0,2029.0,MEN,LOW,POS,OTHER,GLOATING,AUDIO CONTEXT VERBAL,SCENEEND
2029.0,2053.0,JENNY,LOW,NEG,SELF,ANGERRAGE,GESTURE FACE VERBAL,EMOCHANGE
2035.0,2039.0,FORREST,HIGH,NEG,SELF,,VERBAL,EMOFADED
2044.0,2059.0,FORREST,LOW,NEG,SELF,SADNESS,FACE VERBAL,EMOFADED
2053.0,2088.0,JENNY,LOW,NEG,SELF,SADNESS,CONTEXT FACE,EMOFADED
2080.0,2093.0,FORREST,LOW,NEG,OTHER,FEAR,FACE VERBAL,EMOFADED
2096.0,2109.0,FORREST,LOW,NEG,SELF,SADNESS,CONTEXT VERBAL,EMOFADED
2097.0,2101.0,JENNY,LOW,NEG,SELF,ANGERRAGE,VERBAL,EMOFADED
2114.0,2135.0,JENNY,LOW,NEG,OTHER,FEAR,CONTEXT,EMOCHANGE
2135.0,2147.0,JENNY,LOW,NEG,SELF,SADNESS,FACE,CHARLEFT
2138.0,2151.0,FORREST,LOW,NEG,SELF,SADNESS,CONTEXT FACE,SCENEEND
2164.0,2167.0,FORREST,LOW,NEG,SELF,,GESTURE FACE,EMOFADED
2230.0,2236.0,DAN,LOW,NEG,SELF,ANGERRAGE,GESTURE FACE VERBAL,EMOFADED
2255.0,2264.0,DAN,LOW,POS,SELF,HAPPINESS,CONTEXT FACE,EMOFADED
2291.0,2309.0,DAN,LOW,NEG,SELF,ANGERRAGE,VERBAL,SCENEEND
2299.0,2309.0,FORRESTVO,LOW,POS,SELF,ADMIRATION,VERBAL,SCENEEND
2315.0,2319.0,DAN,HIGH,NEG,SELF,ANGERRAGE,FACE VERBAL,EMOFADED
2357.0,2360.0,FORREST,LOW,NEG,SELF,FEAR,FACE VERBAL,SCENEEND
2371.0,2375.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
2401.0,2416.0,FORRESTVO,LOW,NEG,SELF,,VERBAL,EMOFADED
2407.0,2418.0,DAN,LOW,NEG,SELF,ANGERRAGE,GESTURE,EMOFADED
2432.0,2453.0,FORREST,LOW,NEG,SELF,,CONTEXT FACE,EMOCHANGE
2443.0,2450.0,MAN,HIGH,NEG,SELF,FEAR,CONTEXT FACE,EMOFADED
2452.0,2454.0,FORRESTVO,HIGH,NEG,SELF,REMORSE,VERBAL,EMOFADED
2453.0,2455.0,FORREST,LOW,NEG,SELF,,FACE,EMOCHANGE
2454.0,2456.0,DAN,LOW,NEG,OTHER,DISAPPOINTMENT,VERBAL,EMOFADED
2460.0,2465.0,DAN,HIGH,NEG,OTHER,,CONTEXT VERBAL,EMOFADED
2471.0,2489.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
2488.0,2499.0,FORREST,LOW,NEG,SELF,,CONTEXT FACE,SCENEEND
2494.0,2499.0,FORRESTVO,LOW,POS,SELF,,CONTEXT VERBAL,SCENEEND
2499.0,2505.0,FORREST,LOW,NEG,SELF,,CONTEXT FACE,SCENEEND
2499.0,2505.0,BUBBA,LOW,NEG,SELF,,CONTEXT FACE,SCENEEND
2509.0,2512.0,FORREST,LOW,NEG,SELF,,CONTEXT FACE,SCENEEND
2512.0,2517.0,FORREST,LOW,NEG,SELF,,CONTEXT FACE,SCENEEND
2521.0,2531.0,BUBBA,LOW,NEG,SELF,,CONTEXT,EMOCHANGE
2531.0,2539.0,BUBBA,HIGH,POS,OTHER,LOVE,GESTURE VERBAL,EMOFADED
2542.0,2559.0,BUBBA,HIGH,POS,SELF,,VERBAL,EMOCHANGE
2559.0,2583.0,BUBBA,LOW,POS,SELF,HAPPINESS,CONTEXT VERBAL,SCENEEND
2583.0,2601.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,CONTEXT VERBAL,SCENEEND
2588.0,2601.0,FORREST,LOW,POS,SELF,,CONTEXT,SCENEEND
2601.0,2611.0,JENNY,HIGH,POS,SELF,HAPPINESS,GESTURE FACE,SCENEEND
2601.0,2611.0,FORRESTVO,LOW,POS,SELF,,CONTEXT VERBAL,SCENEEND
2612.0,2619.0,FORRESTVO,LOW,POS,SELF,,CONTEXT VERBAL,SCENEEND
2612.0,2619.0,FORREST,LOW,POS,OTHER,LOVE,CONTEXT,SCENEEND
2624.0,2642.0,FORREST,LOW,NEG,SELF,,CONTEXT FACE,EMOCHANGE
2642.0,2646.0,FORREST,LOW,POS,SELF,,CONTEXT,EMOCHANGE
2649.0,2659.0,DAN,HIGH,NEG,SELF,,CONTEXT VERBAL,EMOCHANGE
2650.0,2704.0,FORREST,HIGH,NEG,SELF,FEAR,CONTEXT FACE,EMOCHANGE
2659.0,2666.0,DAN,HIGH,NEG,SELF,ANGERRAGE,CONTEXT VERBAL,EMOCHANGE
2661.0,2665.0,BUBBA,HIGH,NEG,OTHER,FEAR,CONTEXT VERBAL,EMOCHANGE
2665.0,2703.0,BUBBA,HIGH,NEG,SELF,FEAR,CONTEXT,EMOCHANGE
