start,end,character,arousal,valence,direction,emotion,oncue,offcue
903.0,908.0,BOY,HIGH,NEG,OTHER,CONTEMPT,GESTURE VERBAL,EMOFADED
903.0,908.0,BOY,HIGH,NEG,OTHER,CONTEMPT,GESTURE VERBAL,EMOFADED
910.0,911.0,JENNY,LOW,NEG,OTHER,COMPASSION,FACE VERBAL,EMOCHANGE
912.0,915.0,JENNY,HIGH,NEG,OTHER,FEAR,FACE VERBAL,CHARLEFT
915.0,922.0,BOY,LOW,POS,SELF,GRATIFICATION,FACE VERBAL,EMOFADED
915.0,922.0,BOY,LOW,POS,SELF,GRATIFICATION,FACE VERBAL,EMOFADED
915.0,922.0,BOY,LOW,POS,SELF,GRATIFICATION,FACE VERBAL,EMOFADED
923.0,926.0,JENNY,HIGH,NEG,OTHER,FEAR,FACE VERBAL,CHARLEFT
928.0,952.0,FORREST,LOW,NEG,SELF,FEAR,CONTEXT GESTURE,EMOCHANGE
944.0,947.0,JENNY,HIGH,NEG,OTHER,FEAR,FACE VERBAL,CHARLEFT
961.0,973.0,FORREST,HIGH,POS,SELF,HAPPINESS RELIEF,FACE,EMOFADED
981.0,991.0,FORREST,LOW,POS,SELF,PRIDE,FACE VERBAL,SCENEEND
993.0,995.0,BOY,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
1000.0,1001.0,BOY,LOW,NEG,SELF,DISAPPOINTMENT,GESTURE FACE VERBAL,CHARLEFT
1063.0,1089.0,JENNY,LOW,NEG,OTHER,FEAR,GESTURE FACE,EMOCHANGE
1066.0,1110.0,JENNYSDAD,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
1089.0,1104.0,JENNY,LOW,NEG,SELF,SADNESS HOPE,VERBAL,CHARLEFT
1118.0,1123.0,JENNYSGRANDMA,LOW,POS,OTHER,LOVE,GESTURE,SCENEEND
1121.0,1123.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
1135.0,1144.0,JENNY,LOW,POS,OTHER,,FACE,SCENEEND
1142.0,1144.0,FORRESTVO,LOW,POS,OTHER,LOVE HAPPINESS,VERBAL,SCENEEND
1148.0,1150.0,JENNY,LOW,NEG,OTHER,ANGERRAGE,FACE,EMOCHANGE
1148.0,1160.0,BOY,HIGH,NEG,OTHER,CONTEMPT,VERBAL,EMOFADED
1162.0,1164.0,JENNY,HIGH,NEG,OTHER,FEAR,VERBAL,CHARLEFT
1164.0,1171.0,OLDERBOYS,HIGH,POS,SELF,GRATIFICATION GLOATING,AUDIO VERBAL,SCENEEND
1173.0,1183.0,FORREST,HIGH,NEG,OTHER,FEAR,FACE,EMOFADED
1174.0,1189.0,OLDERBOYS,LOW,POS,OTHER,GLOATING CONTEMPT,AUDIO VERBAL,CHARLEFT
1190.0,1193.0,JENNY,HIGH,NEG,OTHER,FEAR,VERBAL,CHARLEFT
1205.0,1214.0,OLDERBOYS,HIGH,POS,OTHER,GLOATING,AUDIO,CHARLEFT
1228.0,1236.0,MAN,LOW,POS,OTHER,ADMIRATION,FACE,CHARLEFT
1234.0,1236.0,MAN,LOW,POS,OTHER,GLOATING CONTEMPT,AUDIO VERBAL,CHARLEFT
1236.0,1241.0,FORRESTVO,LOW,POS,SELF,PRIDE,VERBAL,SCENEEND
1241.0,1292.0,CROWD,HIGH,POS,OTHER,HAPPINESS,AUDIO,SCENEEND
1249.0,1251.0,MAN,HIGH,POS,OTHER,,VERBAL,CHARLEFT
1251.0,1254.0,MAN,HIGH,POS,OTHER,,VERBAL,CHARLEFT
1267.0,1269.0,MAN,HIGH,POS,OTHER,,VERBAL,CHARLEFT
1285.0,1292.0,MAN,HIGH,POS,OTHER,HAPPINESS,FACE,SCENEEND
1324.0,1343.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,FACE,EMOFADED
1335.0,1343.0,JENNY,HIGH,NEG,OTHER,FEAR ANGERRAGE,VERBAL,EMOCHANGE
1343.0,1348.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,FACE VERBAL,EMOCHANGE
1344.0,1354.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
1350.0,1364.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE DISAPPOINTMENT,VERBAL,EMOFADED
1364.0,1373.0,FORREST,LOW,NEG,SELF,REMORSE,VERBAL,EMOFADED
1374.0,1384.0,JENNY,LOW,NEG,OTHER,COMPASSION,FACE VERBAL,SCENEEND
1413.0,1441.0,JENNY,LOW,POS,SELF,HOPE,VERBAL,EMOFADED
1435.0,1461.0,FORREST,HIGH,POS,SELF,,FACE,EMOCHANGE
1453.0,1525.0,JENNY,LOW,POS,OTHER,LOVE,CONTEXT FACE,SCENEEND
1462.0,1480.0,FORREST,HIGH,POS,OTHER,,GESTURE,EMOCHANGE
1481.0,1501.0,FORREST,HIGH,NEG,SELF,SHAME,VERBAL,EMOFADED
1521.0,1525.0,GIRL,LOW,NEG,OTHER,,FACE,SCENEEND
1525.0,1545.0,CROWD,HIGH,POS,OTHER,,VERBAL,SCENEEND
1546.0,1549.0,FORRESTVO,LOW,POS,SELF,PRIDE,VERBAL,SCENEEND
1549.0,1551.0,FORRESTVO,LOW,POS,OTHER,ADMIRATION,VERBAL,CHARLEFT
1579.0,1580.0,FORREST,LOW,POS,SELF,SATISFACTION,AUDIO GESTURE,SCENEEND
1580.0,1599.0,FORREST,LOW,NEG,SELF,,GESTURE,SCENEEND
1598.0,1599.0,PRESIDENTKENNEDY,LOW,POS,OTHER,,FACE,SCENEEND
1628.0,1634.0,FORREST,LOW,NEG,OTHER,COMPASSION,AUDIO FACE,SCENEEND
1637.0,1646.0,FORRESTVO,LOW,POS,SELF,PRIDE GRATIFICATION,VERBAL,CHARLEFT
1644.0,1652.0,MRSGUMP,LOW,POS,OTHER,PRIDE,FACE,EMOFADED
1662.0,1671.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,FACE VERBAL,EMOFADED
1664.0,1671.0,FORREST,LOW,NEG,OTHER,FEAR,CONTEXT GESTURE,EMOCHANGE
1672.0,1679.0,FORREST,LOW,NEG,OTHER,DISAPPOINTMENT,CONTEXT FACE,EMOFADED
1679.0,1686.0,FORRESTVO,LOW,NEG,SELF,FEARSCONFIRMED,VERBAL,EMOFADED
1748.0,1757.0,BUBBA,LOW,POS,SELF,PRIDE HOPE,VERBAL,SCENEEND
1759.0,1764.0,MAN,LOW,NEG,OTHER,,VERBAL,EMOCHANGE
1766.0,1778.0,MAN,LOW,POS,OTHER,ADMIRATION,VERBAL,CHARLEFT
1782.0,1793.0,FORRESTVO,LOW,POS,SELF,SATISFACTION,VERBAL,CHARLEFT
1819.0,1832.0,MAN,LOW,POS,OTHER,ADMIRATION,FACE VERBAL,CHARLEFT
1874.0,1886.0,FORRESTVO,LOW,NEG,SELF,SADNESS,VERBAL,EMOFADED
1903.0,1908.0,FORREST,LOW,NEG,OTHER,,FACE,CHARLEFT
1931.0,1942.0,CROWD,HIGH,POS,OTHER,SATISFACTION HAPPINESS,AUDIO VERBAL,CHARLEFT
1971.0,1979.0,FORREST,LOW,POS,OTHER,LOVE PRIDE,FACE,EMOFADED
2000.0,2027.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,FACE VERBAL,CHARLEFT
2001.0,2002.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,FACE VERBAL,CHARLEFT
2002.0,2020.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE,EMOFADED
2029.0,2052.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE DISAPPOINTMENT,GESTURE,EMOCHANGE
2034.0,2039.0,FORREST,LOW,NEG,OTHER,FEAR,VERBAL,EMOFADED
2045.0,2046.0,FORREST,LOW,POS,OTHER,LOVE,VERBAL,EMOFADED
2052.0,2090.0,JENNY,LOW,NEG,SELF,SADNESS,FACE,EMOFADED
2080.0,2083.0,FORREST,LOW,NEG,OTHER,,FACE,EMOFADED
2112.0,2146.0,JENNY,LOW,NEG,OTHER,FEAR,FACE,EMOFADED
2162.0,2167.0,FORREST,LOW,NEG,OTHER,,FACE,EMOFADED
2214.0,2225.0,BUBBA,LOW,POS,OTHER,HOPE,VERBAL,EMOFADED
2229.0,2241.0,DAN,LOW,NEG,OTHER,,GESTURE VERBAL,EMOCHANGE
2241.0,2250.0,DAN,LOW,POS,OTHER,,VERBAL,EMOFADED
2255.0,2262.0,DAN,LOW,POS,OTHER,,AUDIO FACE,EMOFADED
2290.0,2297.0,DAN,LOW,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
2298.0,2302.0,FORRESTVO,LOW,POS,OTHER,ADMIRATION,VERBAL,SCENEEND
2315.0,2322.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOFADED
2326.0,2327.0,DAN,LOW,NEG,OTHER,CONTEMPT COMPASSION,FACE VERBAL,EMOFADED
2356.0,2359.0,FORREST,LOW,NEG,SELF,FEAR,FACE,SCENEEND
2411.0,2415.0,DAN,LOW,NEG,OTHER,ANGERRAGE,VERBAL,EMOFADED
2443.0,2450.0,MAN,LOW,NEG,SELF,FEAR,CONTEXT FACE VERBAL,CHARLEFT
2447.0,2452.0,MAN,LOW,NEG,SELF,FEAR,CONTEXT GESTURE,CHARLEFT
2455.0,2460.0,DAN,LOW,NEG,SELF,DISAPPOINTMENT,VERBAL,EMOFADED
2499.0,2505.0,FORREST,LOW,NEG,SELF,DISAPPOINTMENT,GESTURE FACE,SCENEEND
2511.0,2516.0,FORREST,LOW,NEG,SELF,,FACE,SCENEEND
2534.0,2540.0,BUBBA,LOW,POS,OTHER,SATISFACTION ADMIRATION,VERBAL,EMOCHANGE
2555.0,2557.0,BUBBA,LOW,POS,SELF,HAPPINESS,FACE VERBAL,EMOFADED
2579.0,2581.0,FORREST,LOW,POS,SELF,HAPPINESS ADMIRATION,CONTEXT VERBAL,EMOFADED
2580.0,2583.0,FORRESTVO,LOW,POS,OTHER,ADMIRATION,VERBAL,SCENEEND
2603.0,2608.0,JENNY,LOW,POS,OTHER,HAPPINESS,FACE,EMOFADED
2643.0,2645.0,FORREST,LOW,POS,SELF,,FACE,EMOCHANGE
2646.0,2661.0,DAN,HIGH,NEG,OTHER,,VERBAL,EMOFADED
2660.0,2661.0,BUBBA,HIGH,NEG,OTHER,FEAR,VERBAL,EMOFADED
2666.0,2717.0,DAN,HIGH,NEG,OTHER,,GESTURE VERBAL,CHARLEFT
2683.0,2693.0,MAN,HIGH,NEG,SELF,FEAR,VERBAL,CHARLEFT
2702.0,2710.0,BUBBA,HIGH,NEG,OTHER,FEAR,VERBAL,CHARLEFT
2717.0,2781.0,FORREST,HIGH,NEG,SELF,FEAR,CONTEXT GESTURE,EMOCHANGE
2750.0,2754.0,FORRESTVO,LOW,NEG,SELF,FEAR,VERBAL,EMOFADED
2781.0,2806.0,MAN,LOW,NEG,SELF,FEAR,FACE,CHARLEFT
2784.0,2791.0,FORRESTVO,LOW,NEG,OTHER,COMPASSION,VERBAL,EMOFADED
2820.0,2823.0,MAN,LOW,NEG,SELF,FEAR,FACE VERBAL,CHARLEFT
2825.0,2834.0,FORREST,HIGH,NEG,SELF,FEAR,FACE,EMOFADED
2845.0,2862.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE VERBAL,EMOCHANGE
2875.0,2882.0,DAN,HIGH,NEG,OTHER,CONTEMPT HATE,AUDIO VERBAL,EMOCHANGE
2884.0,2895.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
2899.0,2912.0,DAN,HIGH,NEG,OTHER,CONTEMPT DISAPPOINTMENT,FACE,CHARLEFT
2911.0,2929.0,FORREST,HIGH,NEG,SELF,FEAR,VERBAL,EMOCHANGE
2934.0,2977.0,FORREST,HIGH,NEG,OTHER,FEAR,FACE,EMOFADED
2939.0,2954.0,BUBBA,LOW,NEG,SELF,FEAR SADNESS,VERBAL,EMOFADED
3015.0,3019.0,FORRESTVO,LOW,NEG,SELF,SADNESS,VERBAL,EMOFADED
3027.0,3046.0,BUBBA,LOW,NEG,SELF,SADNESS,VERBAL,CHARLEFT
3043.0,3059.0,FORREST,LOW,NEG,SELF,SADNESS,FACE,SCENEEND
3043.0,3058.0,FORRESTVO,LOW,NEG,SELF,SADNESS,VERBAL,SCENEEND
3060.0,3070.0,FORREST,LOW,NEG,SELF,SADNESS,FACE,EMOFADED
3095.0,3103.0,FORRESTVO,LOW,POS,SELF,SATISFACTION,VERBAL,CHARLEFT
3104.0,3114.0,DAN,LOW,NEG,SELF,SADNESS REMORSE,CONTEXT GESTURE,EMOCHANGE
3114.0,3125.0,DAN,LOW,NEG,OTHER,CONTEMPT,GESTURE FACE,EMOCHANGE
3130.0,3144.0,DAN,LOW,NEG,SELF,SHAME,CONTEXT FACE,CHARLEFT
3156.0,3171.0,FORREST,LOW,NEG,SELF,SADNESS FEARSCONFIRMED,CONTEXT,SCENEEND
3178.0,3184.0,MAN,LOW,NEG,OTHER,ANGERRAGE,FACE VERBAL,CHARLEFT
3236.0,3249.0,CROWD,LOW,POS,OTHER,,FACE,CHARLEFT
3250.0,3251.0,DAN,LOW,NEG,SELF,,FACE,SCENEEND
3265.0,3267.0,MAN,LOW,POS,OTHER,ADMIRATION,FACE,SCENEEND
3270.0,3273.0,FORREST,LOW,POS,SELF,PRIDE,VERBAL,EMOCHANGE
3273.0,3279.0,FORREST,LOW,NEG,OTHER,,FACE,SCENEEND
3306.0,3308.0,PRESIDENTJOHNSON,LOW,POS,OTHER,GRATITUDE,VERBAL,EMOFADED
3308.0,3310.0,MRSGUMP,LOW,POS,OTHER,PRIDE,FACE,CHARLEFT
3316.0,3319.0,PRESIDENTJOHNSON,LOW,POS,OTHER,ADMIRATION,VERBAL,CHARLEFT
3319.0,3323.0,FORREST,LOW,NEG,OTHER,,FACE,SCENEEND
3329.0,3330.0,MRSGUMP,LOW,NEG,OTHER,,FACE,CHARLEFT
3330.0,3334.0,PRESIDENTJOHNSON,LOW,POS,OTHER,HAPPINESS,FACE,SCENEEND
3347.0,3353.0,WOMAN,LOW,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
3353.0,3357.0,WOMAN,LOW,POS,OTHER,ADMIRATION,VERBAL,EMOFADED
3357.0,3366.0,FORRESTVO,LOW,NEG,SELF,DISAPPOINTMENT,VERBAL,EMOFADED
3384.0,3390.0,MAN,LOW,POS,OTHER,ADMIRATION,GESTURE VERBAL,EMOFADED
3388.0,3411.0,ABBIEHOFFMAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE VERBAL,EMOCHANGE
3399.0,3403.0,MAN,LOW,POS,OTHER,ADMIRATION,FACE,EMOFADED
3409.0,3412.0,CROWD,HIGH,POS,OTHER,,AUDIO,EMOFADED
3442.0,3444.0,ABBIEHOFFMAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOFADED
3444.0,3460.0,CROWD,HIGH,POS,OTHER,,AUDIO,EMOFADED
3480.0,3489.0,MAN,LOW,NEG,OTHER,,FACE,CHARLEFT
3491.0,3501.0,WOMAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE,EMOFADED
3502.0,3515.0,CROWD,HIGH,NEG,OTHER,ANGERRAGE,AUDIO VERBAL,EMOFADED
3524.0,3537.0,ABBIEHOFFMAN,LOW,POS,OTHER,ADMIRATION,GESTURE,EMOFADED
3537.0,3539.0,CROWD,HIGH,POS,OTHER,,AUDIO,EMOFADED
3539.0,3544.0,JENNY,HIGH,POS,OTHER,,VERBAL,EMOFADED
3544.0,3556.0,FORREST,HIGH,POS,OTHER,,FACE,EMOFADED
3557.0,3559.0,JENNY,LOW,POS,OTHER,HAPPINESS,FACE,EMOFADED
3564.0,3568.0,JENNY,HIGH,POS,OTHER,HAPPINESS,AUDIO FACE,CHARLEFT
3568.0,3575.0,CROWD,HIGH,POS,OTHER,,AUDIO,EMOFADED
3575.0,3578.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3580.0,3587.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3590.0,3594.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,FACE VERBAL,CHARLEFT
3598.0,3609.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,FACE VERBAL,CHARLEFT
3600.0,3610.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
3610.0,3624.0,MAN,LOW,NEG,OTHER,CONTEMPT,FACE,CHARLEFT
3623.0,3647.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
3635.0,3645.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE,CHARLEFT
3635.0,3645.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,GESTURE,EMOCHANGE
3646.0,3665.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE,CHARLEFT
3655.0,3666.0,JENNY,HIGH,NEG,OTHER,FEAR,GESTURE VERBAL,EMOCHANGE
3667.0,3680.0,MAN,LOW,NEG,OTHER,CONTEMPT,AUDIO VERBAL,CHARLEFT
3687.0,3691.0,JENNY,LOW,NEG,SELF,DISAPPOINTMENT REMORSE,FACE VERBAL,CHARLEFT
3693.0,3700.0,CROWD,LOW,NEG,OTHER,CONTEMPT,GESTURE FACE,SCENEEND
3702.0,3706.0,JENNY,LOW,NEG,OTHER,,FACE,EMOCHANGE
3712.0,3717.0,FORREST,LOW,POS,OTHER,LOVE,VERBAL,EMOFADED
3719.0,3723.0,JENNY,LOW,NEG,SELF,SADNESS,GESTURE FACE,EMOCHANGE
3723.0,3735.0,JENNY,LOW,POS,OTHER,PRIDE ADMIRATION,FACE VERBAL,EMOCHANGE
3732.0,3736.0,FORREST,LOW,POS,OTHER,GRATITUDE PRIDE,FACE,EMOCHANGE
3741.0,3752.0,FORREST,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3744.0,3752.0,JENNY,LOW,POS,SELF,HAPPINESS,FACE,SCENEEND
3752.0,3755.0,JENNY,LOW,POS,OTHER,HOPE GRATITUDE,GESTURE,SCENEEND
3761.0,3764.0,JENNY,LOW,POS,SELF,SATISFACTION,FACE,SCENEEND
3769.0,3772.0,JENNY,LOW,POS,OTHER,GRATITUDE,FACE,EMOFADED
3776.0,3777.0,JENNY,LOW,POS,SELF,HAPPINESS,VERBAL,CHARLEFT
3776.0,3777.0,MAN,LOW,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
3781.0,3785.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,EMOFADED
3793.0,3824.0,MAN,LOW,NEG,SELF,REMORSE,GESTURE FACE VERBAL,EMOFADED
3807.0,3826.0,FORREST,LOW,NEG,OTHER,ANGERRAGE CONTEMPT,FACE,EMOFADED
3826.0,3858.0,JENNY,LOW,NEG,SELF,SADNESS,FACE,EMOFADED
3858.0,3876.0,JENNY,LOW,POS,OTHER,LOVE,FACE VERBAL,EMOFADED
3887.0,3891.0,FORREST,LOW,NEG,OTHER,CONTEMPT,FACE,EMOFADED
3899.0,3901.0,FORREST,LOW,POS,OTHER,LOVE,FACE,EMOCHANGE
3907.0,3911.0,FORRESTVO,LOW,NEG,SELF,SADNESS,VERBAL,SCENEEND
3928.0,3938.0,FORRESTVO,LOW,POS,SELF,SATISFACTION,VERBAL,SCENEEND
3939.0,3941.0,FORREST,LOW,POS,SELF,PRIDE,FACE,SCENEEND
3947.0,3956.0,FORRESTVO,LOW,POS,SELF,SATISFACTION PRIDE,VERBAL,SCENEEND
3961.0,3962.0,MAN,LOW,POS,OTHER,ADMIRATION,FACE,SCENEEND
3975.0,4000.0,FORREST,LOW,NEG,SELF,FEAR,GESTURE,EMOFADED
3976.0,4009.0,JOHNLENNON,LOW,POS,SELF,GRATIFICATION SATISFACTION,FACE VERBAL,EMOFADED
4012.0,4020.0,JOHNLENNON,LOW,NEG,SELF,SADNESS,FACE,SCENEEND
4023.0,4027.0,DAN,LOW,NEG,OTHER,CONTEMPT RESENTMENT,VERBAL,EMOFADED
4032.0,4034.0,FORREST,LOW,POS,OTHER,HAPPINESS,FACE,EMOFADED
4035.0,4039.0,DAN,HIGH,NEG,OTHER,CONTEMPT HATE RESENTMENT,VERBAL,EMOCHANGE
4041.0,4070.0,DAN,HIGH,NEG,OTHER,HATE ANGERRAGE RESENTMENT,VERBAL,EMOCHANGE
4070.0,4076.0,DAN,HIGH,NEG,SELF,FEAR,FACE,CHARLEFT
4077.0,4078.0,FORREST,HIGH,NEG,OTHER,FEAR,FACE VERBAL,SCENEEND
4096.0,4112.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,AUDIO GESTURE,SCENEEND
4118.0,4134.0,DAN,LOW,NEG,SELF,SADNESS DISAPPOINTMENT,FACE,EMOCHANGE
4139.0,4192.0,DAN,HIGH,NEG,OTHER,ANGERRAGE CONTEMPT,AUDIO VERBAL,EMOCHANGE
4196.0,4213.0,DAN,LOW,NEG,OTHER,ANGERRAGE,FACE VERBAL,SCENEEND
4220.0,4228.0,DAN,LOW,NEG,SELF,,VERBAL,EMOCHANGE
4235.0,4244.0,DAN,LOW,NEG,OTHER,,FACE,EMOCHANGE
4247.0,4272.0,DAN,LOW,POS,OTHER,GLOATING CONTEMPT,AUDIO,EMOFADED
4302.0,4308.0,WOMAN,LOW,NEG,SELF,SADNESS HOPE,VERBAL,CHARLEFT
4305.0,4310.0,FORRESTVO,LOW,NEG,SELF,SADNESS,VERBAL,SCENEEND
4316.0,4336.0,JENNY,HIGH,NEG,SELF,REMORSE,GESTURE FACE,CHARLEFT
4345.0,4374.0,CROWD,HIGH,POS,SELF,HAPPINESS,AUDIO GESTURE VERBAL,EMOFADED
4352.0,4360.0,FORREST,LOW,POS,SELF,HAPPINESS,CONTEXT,EMOCHANGE
4359.0,4374.0,DAN,LOW,NEG,SELF,SADNESS REMORSE,FACE,SCENEEND
4360.0,4374.0,FORREST,LOW,NEG,OTHER,COMPASSION,CONTEXT VERBAL,CHARLEFT
4377.0,4378.0,FORRESTVO,LOW,POS,SELF,PRIDE,VERBAL,SCENEEND
4384.0,4391.0,FORREST,LOW,NEG,SELF,DISAPPOINTMENT,FACE VERBAL,SCENEEND
4424.0,4427.0,FORREST,LOW,POS,OTHER,GRATITUDE,VERBAL,CHARLEFT
4433.0,4436.0,PRESIDENTNIXON,LOW,NEG,SELF,SADNESS SHAME,FACE VERBAL,CHARLEFT
4460.0,4475.0,FORREST,LOW,NEG,SELF,,FACE,EMOCHANGE
4470.0,4476.0,FORRESTVO,LOW,NEG,SELF,DISAPPOINTMENT,VERBAL,EMOCHANGE
4475.0,4488.0,FORREST,LOW,POS,SELF,,FACE,SCENEEND
4480.0,4482.0,FORRESTVO,LOW,POS,SELF,,VERBAL,CHARLEFT
4490.0,4512.0,MRSGUMP,LOW,POS,OTHER,HAPPINESS PRIDE,FACE,EMOFADED
4519.0,4544.0,MRSGUMP,LOW,POS,OTHER,ADMIRATION HOPE,VERBAL,SCENEEND
