start,end,character,arousal,valence,direction,emotion,oncue,offcue
4529.0,4533.0,MRSGUMP,LOW,NEG,OTHER,DISAPPOINTMENT,FACE,EMOCHANGE
4534.0,4539.0,MRSGUMP,LOW,POS,OTHER,HOPE,FACE,EMOCHANGE
4540.0,4544.0,MRSGUMP,LOW,POS,OTHER,ADMIRATION,VERBAL,SCENEEND
4541.0,4544.0,FORRESTVO,LOW,POS,OTHER,ADMIRATION,VERBAL,SCENEEND
4555.0,4563.0,MRSBLUE,LOW,NEG,OTHER,CONTEMPT,VERBAL,SCENEEND
4569.0,4578.0,FORREST,LOW,NEG,OTHER,SADNESS,AUDIO GESTURE FACE,EMOFADED
4603.0,4604.0,FORREST,LOW,NEG,OTHER,ANGERRAGE,CONTEXT FACE,SCENEEND
4615.0,4621.0,FORREST,LOW,NEG,SELF,REMORSE,FACE,EMOCHANGE
4622.0,4629.0,FORREST,LOW,POS,OTHER,PRIDE,FACE,SCENEEND
4657.0,4659.0,FORREST,LOW,NEG,SELF,DISAPPOINTMENT,FACE,SCENEEND
4659.0,4671.0,FORREST,LOW,NEG,OTHER,DISAPPOINTMENT,FACE,EMOFADED
4659.0,4671.0,OLDMAN,HIGH,POS,OTHER,GLOATING,AUDIO,EMOFADED
4682.0,4684.0,FORRESTVO,HIGH,POS,OTHER,LOVE,VERBAL,SCENEEND
4697.0,4702.0,JENNY,HIGH,POS,OTHER,HAPPINESS,AUDIO FACE,EMOCHANGE
4703.0,4708.0,JENNY,LOW,NEG,SELF,SHAME,GESTURE FACE,SCENEEND
4705.0,4708.0,FORRESTVO,LOW,NEG,OTHER,SADNESS,AUDIO,SCENEEND
4708.0,4714.0,FORREST,HIGH,NEG,OTHER,SADNESS,FACE VERBAL,SCENEEND
4737.0,4742.0,JENNY,LOW,NEG,SELF,CONTEMPT,FACE,SCENEEND
4742.0,4776.0,JENNY,HIGH,POS,SELF,SADNESS,CONTEXT,EMOCHANGE
4777.0,4789.0,JENNY,HIGH,NEG,SELF,FEAR,FACE,EMOCHANGE
4790.0,4801.0,JENNY,HIGH,NEG,SELF,SADNESS,FACE,SCENEEND
4813.0,4819.0,FORREST,LOW,NEG,OTHER,SADNESS,FACE,SCENEEND
4816.0,4819.0,FORRESTVO,LOW,POS,OTHER,LOVE,AUDIO,SCENEEND
4834.0,4875.0,FORREST,HIGH,POS,OTHER,HAPPINESS,AUDIO CONTEXT GESTURE FACE VERBAL,EMOFADED
4877.0,4882.0,DAN,LOW,NEG,OTHER,CONTEMPT,AUDIO FACE VERBAL,EMOCHANGE
4883.0,4889.0,DAN,LOW,POS,OTHER,HAPPYFOR,AUDIO GESTURE FACE,EMOCHANGE
4885.0,4889.0,FORREST,LOW,POS,OTHER,PRIDE,AUDIO GESTURE FACE,EMOCHANGE
4890.0,4901.0,DAN,LOW,POS,SELF,PRIDE,AUDIO CONTEXT FACE VERBAL,EMOCHANGE
4890.0,4903.0,FORREST,HIGH,POS,OTHER,HAPPINESS,AUDIO GESTURE FACE VERBAL,EMOFADED
4902.0,4906.0,DAN,LOW,NEG,OTHER,CONTEMPT,AUDIO GESTURE FACE VERBAL,EMOFADED
4944.0,4947.0,DAN,HIGH,POS,SELF,HAPPINESS,AUDIO,EMOCHANGE
4948.0,4951.0,DAN,LOW,POS,SELF,HOPE,FACE,EMOFADED
4960.0,4974.0,FORREST,LOW,NEG,SELF,DISAPPOINTMENT,FACE,SCENEEND
4961.0,4964.0,DAN,LOW,NEG,SELF,DISAPPOINTMENT,FACE,EMOCHANGE
4965.0,4974.0,DAN,LOW,NEG,SELF,ANGERRAGE,VERBAL,SCENEEND
4984.0,4989.0,DAN,LOW,NEG,SELF,SADNESS,CONTEXT GESTURE FACE,SCENEEND
5002.0,5011.0,FORREST,LOW,NEG,SELF,DISAPPOINTMENT,GESTURE,EMOFADED
5006.0,5011.0,DAN,LOW,NEG,OTHER,FEARSCONFIRMED,VERBAL,EMOFADED
5015.0,5065.0,FORREST,HIGH,NEG,SELF,FEAR,VERBAL,SCENEEND
5030.0,5065.0,DAN,HIGH,POS,SELF,HAPPINESS,AUDIO,SCENEEND
5085.0,5087.0,MRSGUMP,HIGH,POS,OTHER,RELIEF,CONTEXT,CHARLEFT
5087.0,5090.0,FORRESTVO,LOW,POS,OTHER,HAPPINESS,AUDIO,SCENEEND
5095.0,5100.0,DAN,HIGH,POS,SELF,HAPPINESS,FACE,SCENEEND
5096.0,5100.0,FORREST,HIGH,POS,OTHER,HAPPINESS,GESTURE,SCENEEND
5100.0,5118.0,FORREST,HIGH,POS,SELF,PRIDE,AUDIO GESTURE FACE VERBAL,EMOFADED
5119.0,5141.0,MAN,HIGH,POS,OTHER,HAPPINESS,AUDIO GESTURE FACE,CHARLEFT
5119.0,5161.0,OLDWOMAN,LOW,POS,OTHER,ADMIRATION,AUDIO FACE VERBAL,EMOCHANGE
5162.0,5167.0,OLDWOMAN,LOW,NEG,OTHER,SHAME,AUDIO FACE,SCENEEND
5167.0,5169.0,FORREST,LOW,NEG,OTHER,CONTEMPT,GESTURE FACE,EMOFADED
5168.0,5184.0,DAN,HIGH,POS,OTHER,GRATITUDE,AUDIO GESTURE FACE VERBAL,EMOCHANGE
5185.0,5208.0,DAN,HIGH,POS,SELF,HAPPINESS,GESTURE FACE,SCENEEND
5193.0,5198.0,FORREST,LOW,POS,OTHER,HAPPYFOR,CONTEXT,CHARLEFT
5202.0,5208.0,FORRESTVO,LOW,POS,OTHER,HAPPYFOR,AUDIO VERBAL,SCENEEND
5216.0,5235.0,OLDWOMAN,HIGH,POS,OTHER,HAPPYFOR,AUDIO CONTEXT GESTURE FACE,EMOFADED
5255.0,5257.0,FORREST,LOW,POS,SELF,RELIEF,AUDIO CONTEXT FACE VERBAL,SCENEEND
5277.0,5279.0,CROWD,HIGH,POS,OTHER,HAPPINESS,AUDIO GESTURE,SCENEEND
5299.0,5307.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,SCENEEND
5307.0,5316.0,FORRESTVO,LOW,POS,OTHER,LOVE,VERBAL,CHARLEFT
5317.0,5326.0,FORREST,LOW,NEG,SELF,HOPE,FACE,EMOCHANGE
5327.0,5330.0,FORREST,LOW,NEG,SELF,DISAPPOINTMENT,FACE,EMOCHANGE
5330.0,5349.0,FORREST,LOW,NEG,SELF,SADNESS,FACE,SCENEEND
5380.0,5382.0,FORRESTVO,HIGH,POS,OTHER,LOVE,AUDIO,EMOFADED
5405.0,5430.0,FORREST,HIGH,POS,OTHER,HAPPINESS,AUDIO GESTURE FACE,SCENEEND
5413.0,5430.0,JENNY,HIGH,POS,OTHER,LOVE,GESTURE FACE,SCENEEND
5439.0,5446.0,FORREST,HIGH,POS,OTHER,LOVE,CONTEXT GESTURE FACE,SCENEEND
5444.0,5446.0,FORRESTVO,HIGH,POS,OTHER,LOVE,AUDIO VERBAL,SCENEEND
5446.0,5460.0,JENNY,LOW,POS,OTHER,HAPPINESS,FACE,EMOCHANGE
5461.0,5464.0,JENNY,HIGH,NEG,OTHER,HATE,FACE,SCENEEND
5470.0,5474.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,SCENEEND
5474.0,5481.0,FORRESTVO,LOW,POS,SELF,GRATIFICATION,AUDIO,SCENEEND
5482.0,5484.0,FORRESTVO,HIGH,POS,SELF,HAPPINESS,AUDIO VERBAL,EMOFADED
5484.0,5489.0,FORREST,LOW,POS,SELF,GRATITUDE,FACE VERBAL,SCENEEND
5484.0,5489.0,JENNY,LOW,POS,OTHER,HAPPYFOR,GESTURE FACE,SCENEEND
5489.0,5508.0,JENNY,HIGH,POS,OTHER,HAPPINESS,GESTURE,SCENEEND
5489.0,5508.0,FORREST,HIGH,POS,OTHER,HAPPINESS,GESTURE,SCENEEND
5503.0,5508.0,FORRESTVO,HIGH,POS,OTHER,LOVE,VERBAL,SCENEEND
5509.0,5521.0,JENNY,HIGH,POS,OTHER,LOVE,GESTURE,SCENEEND
5514.0,5521.0,FORREST,HIGH,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
5542.0,5543.0,JENNY,LOW,POS,OTHER,LOVE,GESTURE,EMOFADED
5554.0,5605.0,JENNY,LOW,NEG,SELF,SADNESS,FACE,CHARLEFT
5557.0,5567.0,FORREST,HIGH,POS,OTHER,HOPE,AUDIO CONTEXT GESTURE,EMOCHANGE
5568.0,5598.0,FORREST,HIGH,NEG,OTHER,DISAPPOINTMENT,AUDIO CONTEXT GESTURE FACE,CHARLEFT
5622.0,5663.0,JENNY,HIGH,POS,OTHER,LOVE,AUDIO CONTEXT GESTURE FACE VERBAL,SCENEEND
5637.0,5663.0,FORREST,HIGH,POS,OTHER,LOVE,CONTEXT GESTURE,SCENEEND
5683.0,5689.0,JENNY,LOW,NEG,SELF,ANGERRAGE,AUDIO,SCENEEND
5716.0,5737.0,FORREST,LOW,NEG,OTHER,SADNESS,CONTEXT,SCENEEND
5818.0,5841.0,FORRESTVO,HIGH,POS,SELF,PRIDE,AUDIO,SCENEEND
5847.0,5854.0,OLDWOMAN,LOW,POS,OTHER,HAPPYFOR,FACE,SCENEEND
5894.0,5900.0,FORRESTVO,LOW,POS,OTHER,LOVE,AUDIO VERBAL,SCENEEND
5916.0,5922.0,JENNY,LOW,POS,OTHER,HAPPYFOR,AUDIO VERBAL,SCENEEND
5939.0,5941.0,FORREST,LOW,POS,SELF,GRATIFICATION,AUDIO FACE VERBAL,SCENEEND
5941.0,5945.0,MAN,HIGH,POS,OTHER,ADMIRATION,AUDIO GESTURE FACE,SCENEEND
5945.0,5951.0,FORREST,LOW,POS,OTHER,GRATIFICATION,GESTURE FACE VERBAL,SCENEEND
5951.0,5961.0,MAN,HIGH,POS,OTHER,HOPE,AUDIO GESTURE FACE,CHARLEFT
5974.0,5980.0,FORREST,LOW,POS,SELF,PRIDE,CONTEXT,SCENEEND
6051.0,6052.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,EMOFADED
6086.0,6122.0,MAN,LOW,POS,OTHER,ADMIRATION,AUDIO GESTURE VERBAL,EMOFADED
6123.0,6135.0,MAN,LOW,NEG,OTHER,DISAPPOINTMENT,AUDIO GESTURE VERBAL,SCENEEND
6139.0,6154.0,CROWD,HIGH,NEG,OTHER,FEAR,AUDIO,SCENEEND
6159.0,6163.0,FORREST,HIGH,POS,SELF,HAPPINESS,AUDIO FACE,EMOFADED
6161.0,6192.0,OLDWOMAN,HIGH,POS,OTHER,HAPPYFOR,AUDIO FACE,EMOCHANGE
6189.0,6190.0,FORREST,LOW,POS,OTHER,GRATITUDE,VERBAL,EMOFADED
6193.0,6194.0,OLDWOMAN,LOW,POS,OTHER,HOPE,VERBAL,SCENEEND
6201.0,6226.0,JENNY,HIGH,POS,OTHER,HAPPINESS,FACE,EMOFADED
6202.0,6216.0,FORREST,HIGH,POS,OTHER,HAPPINESS,FACE,EMOFADED
6229.0,6232.0,FORREST,LOW,NEG,SELF,SHAME,FACE,EMOFADED
6235.0,6247.0,JENNY,LOW,POS,OTHER,ADMIRATION,GESTURE,EMOCHANGE
6248.0,6257.0,JENNY,HIGH,POS,OTHER,LOVE,FACE,EMOCHANGE
6251.0,6263.0,FORREST,HIGH,POS,OTHER,LOVE,FACE,EMOFADED
6258.0,6278.0,JENNY,LOW,NEG,OTHER,REMORSE,VERBAL,EMOCHANGE
6279.0,6302.0,JENNY,LOW,POS,OTHER,HAPPINESS,AUDIO,EMOFADED
6306.0,6326.0,FORREST,LOW,POS,OTHER,HAPPYFOR,VERBAL,EMOCHANGE
6308.0,6338.0,JENNY,HIGH,POS,OTHER,LOVE,AUDIO,CHARLEFT
6327.0,6360.0,FORREST,HIGH,NEG,SELF,SHAME,FACE,EMOCHANGE
6339.0,6356.0,JENNY,LOW,NEG,OTHER,SADNESS,FACE,EMOCHANGE
6357.0,6412.0,JENNY,HIGH,POS,OTHER,LOVE,VERBAL,CHARLEFT
6361.0,6365.0,FORREST,HIGH,POS,OTHER,ADMIRATION,VERBAL,EMOCHANGE
6366.0,6377.0,FORREST,HIGH,NEG,SELF,FEAR,FACE,EMOCHANGE
6378.0,6384.0,FORREST,HIGH,POS,SELF,RELIEF,FACE,EMOCHANGE
6385.0,6389.0,FORREST,LOW,POS,OTHER,HOPE,FACE,EMOFADED
6420.0,6442.0,JENNY,LOW,NEG,SELF,SADNESS,AUDIO FACE VERBAL,EMOCHANGE
6431.0,6442.0,FORREST,LOW,NEG,OTHER,FEAR,AUDIO VERBAL,EMOCHANGE
6443.0,6467.0,FORREST,LOW,NEG,OTHER,SADNESS,AUDIO CONTEXT FACE VERBAL,EMOCHANGE
6462.0,6467.0,JENNY,HIGH,POS,OTHER,LOVE,AUDIO FACE VERBAL,SCENEEND
6468.0,6474.0,FORREST,HIGH,POS,SELF,LOVE,AUDIO FACE VERBAL,SCENEEND
6489.0,6512.0,JENNY,HIGH,POS,OTHER,LOVE,FACE,EMOFADED
6502.0,6508.0,FORREST,HIGH,POS,OTHER,LOVE,FACE,EMOFADED
6527.0,6568.0,JENNY,LOW,POS,OTHER,HAPPYFOR,FACE,EMOCHANGE
6530.0,6537.0,FORREST,LOW,POS,OTHER,HAPPINESS,FACE,EMOCHANGE
6534.0,6556.0,DAN,HIGH,POS,OTHER,HAPPINESS,FACE,EMOCHANGE
6534.0,6567.0,WOMAN,LOW,POS,OTHER,HAPPYFOR,FACE,CHARLEFT
6538.0,6568.0,FORREST,LOW,POS,OTHER,HAPPYFOR,VERBAL,EMOCHANGE
6557.0,6581.0,DAN,HIGH,POS,OTHER,LOVE,FACE,EMOCHANGE
6569.0,6576.0,JENNY,LOW,POS,OTHER,ADMIRATION,VERBAL,CHARLEFT
6569.0,6579.0,FORREST,HIGH,POS,OTHER,LOVE,VERBAL,CHARLEFT
6580.0,6582.0,FORREST,HIGH,POS,SELF,PRIDE,FACE,CHARLEFT
6582.0,6584.0,DAN,HIGH,POS,OTHER,HAPPYFOR,FACE,CHARLEFT
6647.0,6659.0,JENNY,HIGH,POS,OTHER,LOVE,AUDIO GESTURE,SCENEEND
6663.0,6670.0,FORREST,LOW,POS,SELF,HOPE,VERBAL,SCENEEND
6670.0,6676.0,JENNY,LOW,NEG,OTHER,ADMIRATION,FACE,SCENEEND
6676.0,6685.0,FORRESTVO,LOW,POS,SELF,ADMIRATION,VERBAL,SCENEEND
6685.0,6693.0,FORREST,LOW,POS,SELF,ADMIRATION,VERBAL,SCENEEND
6693.0,6696.0,FORREST,HIGH,POS,SELF,ADMIRATION,FACE,SCENEEND
6696.0,6701.0,FORREST,LOW,POS,OTHER,ADMIRATION,FACE,CHARLEFT
6696.0,6709.0,FORRESTVO,LOW,POS,OTHER,ADMIRATION,VERBAL,SCENEEND
6709.0,6716.0,FORREST,HIGH,POS,SELF,ADMIRATION,CONTEXT FACE,EMOCHANGE
6712.0,6716.0,JENNY,LOW,POS,SELF,ADMIRATION,FACE VERBAL,EMOFADED
6717.0,6739.0,FORREST,HIGH,POS,OTHER,LOVE,AUDIO GESTURE FACE VERBAL,SCENEEND
6724.0,6739.0,JENNY,HIGH,POS,OTHER,LOVE,GESTURE FACE VERBAL,SCENEEND
6737.0,6739.0,FORRESTVO,HIGH,NEG,OTHER,SADNESS,AUDIO VERBAL,SCENEEND
6739.0,6755.0,FORREST,HIGH,NEG,OTHER,SADNESS,AUDIO CONTEXT FACE,SCENEEND
6758.0,6760.0,FORRESTVO,LOW,NEG,SELF,SADNESS,AUDIO,SCENEEND
6760.0,6778.0,FORREST,HIGH,NEG,OTHER,SADNESS,FACE,SCENEEND
6778.0,6787.0,FORREST,LOW,POS,OTHER,PRIDE,FACE,SCENEEND
6787.0,6801.0,FORREST,HIGH,POS,OTHER,LOVE,FACE,SCENEEND
6803.0,6807.0,FORREST,LOW,POS,OTHER,PRIDE,AUDIO,SCENEEND
6814.0,6945.0,FORREST,HIGH,NEG,OTHER,SADNESS,AUDIO CONTEXT GESTURE FACE VERBAL,SCENEEND
6952.0,6968.0,FORREST,LOW,POS,OTHER,HAPPINESS,AUDIO,EMOFADED
6978.0,7003.0,FORREST,LOW,NEG,OTHER,FEAR,FACE,EMOCHANGE
6986.0,6988.0,FORRESTJR,LOW,POS,OTHER,LOVE,VERBAL,EMOFADED
7002.0,7004.0,WOMAN,LOW,POS,OTHER,HAPPINESS,FACE,CHARLEFT
7004.0,7007.0,FORREST,HIGH,POS,OTHER,PRIDE,GESTURE,EMOCHANGE
7008.0,7025.0,FORREST,HIGH,POS,OTHER,LOVE,FACE,EMOFADED
