start,end,character,arousal,valence,direction,emotion,oncue,offcue
651.0,660.0,FORREST,HIGH,POS,SELF,HAPPINESS,GESTURE FACE,EMOFADED
675.0,702.0,ELVISPRESLEY,HIGH,POS,SELF,,GESTURE FACE,SCENEEND
680.0,690.0,MRSGUMP,LOW,NEG,OTHER,,FACE,CHARLEFT
690.0,693.0,FORREST,LOW,POS,OTHER,,FACE,CHARLEFT
702.0,712.0,FORREST,LOW,POS,SELF,,FACE,SCENEEND
714.0,722.0,MRSGUMP,HIGH,POS,OTHER,LOVE,GESTURE FACE,EMOFADED
729.0,740.0,FORREST,LOW,NEG,SELF,,FACE VERBAL,EMOFADED
740.0,742.0,FORREST,LOW,POS,SELF,RELIEF,GESTURE FACE,SCENEEND
741.0,743.0,WOMAN,LOW,POS,OTHER,,FACE,CHARLEFT
756.0,758.0,BOY,LOW,NEG,OTHER,HATE,FACE VERBAL,EMOFADED
756.0,758.0,BOY,LOW,NEG,OTHER,HATE,FACE VERBAL,EMOFADED
759.0,761.0,BOY,LOW,NEG,OTHER,HATE,GESTURE FACE VERBAL,EMOFADED
759.0,761.0,BOY,LOW,NEG,OTHER,HATE,GESTURE FACE VERBAL,EMOFADED
762.0,765.0,GIRL,LOW,NEG,OTHER,,FACE,EMOFADED
762.0,765.0,GIRL,LOW,NEG,OTHER,,FACE,EMOFADED
769.0,771.0,BOY,LOW,NEG,OTHER,,GESTURE VERBAL,EMOFADED
769.0,771.0,BOY,LOW,NEG,OTHER,,GESTURE VERBAL,EMOFADED
773.0,778.0,FORREST,LOW,NEG,SELF,,CONTEXT FACE,SCENEEND
773.0,778.0,FORREST,LOW,NEG,SELF,,CONTEXT FACE,SCENEEND
778.0,791.0,FORREST,LOW,POS,OTHER,,FACE,SCENEEND
791.0,795.0,FORREST,LOW,NEG,SELF,,FACE,EMOCHANGE
795.0,804.0,JENNY,LOW,POS,OTHER,,VERBAL,EMOCHANGE
800.0,808.0,FORREST,LOW,POS,OTHER,ADMIRATION,FACE,EMOCHANGE
804.0,808.0,JENNY,LOW,NEG,OTHER,,VERBAL,EMOFADED
808.0,847.0,FORREST,LOW,POS,SELF,HAPPINESS,FACE,SCENEEND
808.0,811.0,JENNY,LOW,POS,OTHER,,FACE,EMOCHANGE
811.0,832.0,JENNY,LOW,NEG,OTHER,COMPASSION,FACE,EMOFADED
838.0,847.0,JENNY,LOW,POS,SELF,,GESTURE FACE,SCENEEND
847.0,865.0,FORREST,LOW,POS,SELF,HAPPINESS,CONTEXT GESTURE FACE,SCENEEND
847.0,865.0,JENNY,LOW,POS,SELF,HAPPINESS,CONTEXT GESTURE FACE,SCENEEND
870.0,880.0,FORREST,LOW,NEG,SELF,,FACE VERBAL,SCENEEND
873.0,886.0,JENNY,LOW,POS,OTHER,LOVE,GESTURE VERBAL,EMOFADED
886.0,892.0,FORREST,LOW,NEG,SELF,SADNESS,FACE,EMOCHANGE
892.0,899.0,FORREST,LOW,POS,SELF,,FACE VERBAL,SCENEEND
899.0,908.0,JENNY,HIGH,NEG,OTHER,CONTEMPT,FACE,EMOCHANGE
901.0,928.0,FORREST,LOW,NEG,OTHER,,CONTEXT GESTURE,EMOCHANGE
902.0,948.0,BOY,HIGH,NEG,OTHER,CONTEMPT,GESTURE VERBAL,EMOFADED
910.0,948.0,BOY,HIGH,NEG,OTHER,CONTEMPT,GESTURE,EMOFADED
911.0,945.0,JENNY,HIGH,NEG,OTHER,COMPASSION,FACE VERBAL,CHARLEFT
928.0,970.0,FORREST,HIGH,NEG,OTHER,FEAR,GESTURE FACE,EMOCHANGE
970.0,980.0,FORREST,HIGH,POS,SELF,HAPPINESS,GESTURE FACE,SCENEEND
980.0,991.0,FORREST,HIGH,POS,SELF,PRIDE,FACE VERBAL,CHARLEFT
993.0,1002.0,BOY,HIGH,NEG,OTHER,ANGERRAGE,GESTURE VERBAL,CHARLEFT
993.0,1002.0,BOY,HIGH,NEG,OTHER,ANGERRAGE,GESTURE,CHARLEFT
993.0,1002.0,BOY,HIGH,NEG,OTHER,ANGERRAGE,GESTURE,CHARLEFT
1023.0,1026.0,MAN,LOW,NEG,OTHER,CONTEMPT,FACE VERBAL,CHARLEFT
1044.0,1055.0,FORREST,HIGH,NEG,OTHER,,GESTURE VERBAL,EMOCHANGE
1055.0,1067.0,FORREST,HIGH,POS,OTHER,RELIEF,GESTURE,
1067.0,1110.0,JENNYSDAD,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOFADED
1067.0,1095.0,JENNY,LOW,NEG,OTHER,FEAR,FACE VERBAL,EMOCHANGE
1070.0,1100.0,FORREST,LOW,NEG,OTHER,,GESTURE FACE,EMOFADED
1095.0,1100.0,JENNY,LOW,NEG,SELF,HOPE,GESTURE FACE,CHARLEFT
1135.0,1144.0,JENNY,LOW,POS,OTHER,LOVE,GESTURE,SCENEEND
1138.0,1144.0,FORREST,LOW,NEG,OTHER,,FACE,SCENEEND
1147.0,1171.0,OLDERBOYS,HIGH,POS,OTHER,CONTEMPT,GESTURE FACE VERBAL,SCENEEND
1148.0,1163.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,FACE VERBAL,EMOFADED
1148.0,1156.0,FORREST,HIGH,NEG,SELF,,CONTEXT FACE,EMOFADED
1165.0,1171.0,OLDERBOYS,HIGH,POS,OTHER,CONTEMPT,GESTURE FACE,SCENEEND
1171.0,1173.0,OLDERBOYS,HIGH,NEG,OTHER,HATE,VERBAL,SCENEEND
1173.0,1187.0,FORREST,HIGH,NEG,SELF,FEAR,FACE,EMOFADED
1173.0,1194.0,OLDERBOYS,HIGH,POS,SELF,,AUDIO,SCENEEND
1190.0,1193.0,JENNY,HIGH,NEG,OTHER,FEAR,FACE VERBAL,SCENEEND
1194.0,1201.0,FORREST,LOW,POS,SELF,,FACE,SCENEEND
1194.0,1201.0,FORREST,LOW,POS,SELF,,FACE,SCENEEND
1205.0,1214.0,OLDERBOYS,HIGH,NEG,OTHER,,VERBAL,CHARLEFT
1227.0,1233.0,MAN,HIGH,POS,OTHER,ADMIRATION,FACE,
1233.0,1236.0,MAN,LOW,POS,OTHER,SHAME,FACE VERBAL,CHARLEFT
1237.0,1241.0,FORREST,LOW,POS,SELF,,FACE,SCENEEND
1241.0,1292.0,CROWD,HIGH,POS,OTHER,,AUDIO GESTURE FACE,SCENEEND
1249.0,1252.0,MAN,HIGH,POS,OTHER,,FACE,CHARLEFT
1252.0,1276.0,MAN,HIGH,POS,OTHER,,FACE,EMOCHANGE
1260.0,1261.0,WOMAN,HIGH,POS,OTHER,,GESTURE,CHARLEFT
1278.0,1280.0,FORREST,HIGH,POS,SELF,,FACE,CHARLEFT
1285.0,1290.0,MAN,HIGH,POS,SELF,SATISFACTION,GESTURE FACE VERBAL,EMOCHANGE
1292.0,1306.0,FORREST,LOW,NEG,SELF,SADNESS,FACE,EMOCHANGE
1306.0,1317.0,FORREST,LOW,NEG,OTHER,,FACE,EMOCHANGE
1321.0,1323.0,JENNY,LOW,NEG,OTHER,,VERBAL,EMOFADED
1323.0,1344.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE,EMOCHANGE
1334.0,1347.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
1344.0,1374.0,FORREST,LOW,NEG,SELF,,VERBAL,SCENEEND
1345.0,1348.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE VERBAL,CHARLEFT
1347.0,1359.0,JENNY,HIGH,NEG,OTHER,SADNESS,GESTURE FACE VERBAL,EMOCHANGE
1359.0,1374.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE VERBAL,EMOCHANGE
1374.0,1384.0,JENNY,LOW,NEG,OTHER,COMPASSION,GESTURE FACE VERBAL,SCENEEND
1389.0,1392.0,JENNY,HIGH,NEG,OTHER,,GESTURE FACE,SCENEEND
1400.0,1441.0,JENNY,LOW,POS,SELF,,VERBAL,EMOCHANGE
1400.0,1410.0,FORREST,LOW,NEG,SELF,,FACE VERBAL,EMOFADED
1432.0,1448.0,FORREST,HIGH,POS,OTHER,,GESTURE FACE,EMOCHANGE
1441.0,1485.0,JENNY,LOW,POS,OTHER,,FACE VERBAL,EMOFADED
1448.0,1454.0,FORREST,LOW,NEG,SELF,SHAME,CONTEXT VERBAL,EMOFADED
1459.0,1479.0,FORREST,HIGH,POS,OTHER,,GESTURE FACE,EMOCHANGE
1479.0,1498.0,FORREST,HIGH,NEG,SELF,SHAME,GESTURE FACE,EMOCHANGE
1494.0,1523.0,JENNY,LOW,POS,OTHER,LOVE,GESTURE VERBAL,
1498.0,1522.0,FORREST,LOW,POS,SELF,RELIEF,FACE VERBAL,SCENEEND
1519.0,1521.0,GIRL,HIGH,NEG,OTHER,,FACE,SCENEEND
1525.0,1545.0,CROWD,HIGH,POS,OTHER,,AUDIO GESTURE,SCENEEND
1529.0,1532.0,FORREST,HIGH,POS,SELF,,AUDIO FACE,EMOFADED
1545.0,1549.0,FORRESTVO,HIGH,POS,SELF,PRIDE,VERBAL,SCENEEND
1554.0,1556.0,MEN,LOW,POS,SELF,HAPPINESS,FACE,SCENEEND
1566.0,1578.0,FORREST,LOW,POS,SELF,,GESTURE FACE,EMOCHANGE
1578.0,1580.0,FORREST,LOW,NEG,SELF,,CONTEXT GESTURE FACE,SCENEEND
1581.0,1587.0,FORREST,HIGH,POS,SELF,,GESTURE FACE,CHARLEFT
1581.0,1595.0,PRESIDENTKENNEDY,LOW,POS,OTHER,ADMIRATION,FACE VERBAL,EMOCHANGE
1596.0,1599.0,FORREST,HIGH,NEG,SELF,SHAME,FACE VERBAL,CHARLEFT
1597.0,1599.0,PRESIDENTKENNEDY,HIGH,POS,OTHER,,FACE VERBAL,CHARLEFT
1601.0,1614.0,FORREST,LOW,POS,SELF,,FACE,EMOFADED
1628.0,1634.0,FORREST,LOW,NEG,SELF,,FACE,SCENEEND
1640.0,1644.0,MAN,HIGH,POS,OTHER,PRIDE,FACE VERBAL,CHARLEFT
1640.0,1654.0,FORREST,HIGH,POS,SELF,HAPPINESS,GESTURE FACE,EMOFADED
1644.0,1651.0,MRSGUMP,HIGH,POS,OTHER,PRIDE,GESTURE VERBAL,EMOFADED
1651.0,1655.0,MAN,LOW,POS,OTHER,HAPPYFOR,GESTURE VERBAL,SCENEEND
1662.0,1671.0,MAN,HIGH,NEG,OTHER,CONTEMPT,FACE VERBAL,EMOFADED
1663.0,1692.0,FORREST,LOW,NEG,SELF,,CONTEXT FACE,EMOFADED
1671.0,1673.0,MAN,LOW,NEG,OTHER,,VERBAL,EMOFADED
1675.0,1676.0,MAN,LOW,NEG,OTHER,,GESTURE VERBAL,EMOFADED
1690.0,1735.0,BUBBA,LOW,POS,OTHER,,GESTURE FACE,SCENEEND
1744.0,1759.0,BUBBA,LOW,POS,SELF,,FACE VERBAL,SCENEEND
1751.0,1759.0,FORREST,LOW,POS,OTHER,,FACE VERBAL,SCENEEND
1766.0,1778.0,MAN,HIGH,POS,OTHER,,GESTURE FACE VERBAL,EMOFADED
1769.0,1796.0,FORREST,LOW,POS,SELF,,CONTEXT,EMOFADED
1798.0,1845.0,BUBBA,LOW,POS,SELF,,FACE VERBAL,SCENEEND
1809.0,1813.0,FORREST,HIGH,POS,SELF,,FACE VERBAL,EMOFADED
1813.0,1820.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE VERBAL,EMOCHANGE
1820.0,1825.0,MAN,HIGH,POS,OTHER,PRIDE,GESTURE FACE VERBAL,CHARLEFT
1830.0,1837.0,FORREST,LOW,POS,SELF,,FACE,SCENEEND
1845.0,1856.0,BUBBA,LOW,POS,SELF,,GESTURE FACE VERBAL,SCENEEND
1845.0,1856.0,FORREST,LOW,POS,SELF,,GESTURE FACE,SCENEEND
1856.0,1871.0,BUBBA,LOW,POS,SELF,,FACE VERBAL,SCENEEND
1871.0,1876.0,BUBBA,LOW,NEG,SELF,SADNESS,FACE,CHARLEFT
1876.0,1888.0,FORREST,LOW,NEG,SELF,SADNESS,FACE,EMOCHANGE
1888.0,1893.0,MAN,LOW,POS,SELF,,FACE VERBAL,CHARLEFT
1903.0,1913.0,FORREST,HIGH,POS,OTHER,,FACE,SCENEEND
1933.0,1943.0,MEN,HIGH,POS,OTHER,HAPPINESS,AUDIO,EMOCHANGE
1933.0,1941.0,CROWD,HIGH,POS,SELF,HAPPINESS,AUDIO,EMOFADED
1952.0,2002.0,FORREST,LOW,POS,OTHER,ADMIRATION,CONTEXT FACE,EMOCHANGE
1960.0,1980.0,MEN,LOW,POS,OTHER,,GESTURE FACE,EMOCHANGE
1980.0,2000.0,MEN,LOW,NEG,OTHER,CONTEMPT,AUDIO VERBAL,EMOCHANGE
1985.0,2000.0,JENNY,LOW,NEG,OTHER,,CONTEXT FACE,EMOCHANGE
2000.0,2016.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT GESTURE,EMOCHANGE
2000.0,2014.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT GESTURE FACE,EMOCHANGE
2002.0,2025.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT FACE,EMOFADED
2008.0,2029.0,MEN,HIGH,NEG,OTHER,,AUDIO GESTURE,SCENEEND
2016.0,2029.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,FACE VERBAL,SCENEEND
2029.0,2054.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE VERBAL,EMOCHANGE
2029.0,2036.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE VERBAL,EMOCHANGE
2044.0,2050.0,FORREST,LOW,POS,OTHER,LOVE,GESTURE FACE VERBAL,EMOCHANGE
2050.0,2078.0,FORREST,LOW,NEG,SELF,SADNESS,FACE,EMOCHANGE
2054.0,2091.0,JENNY,LOW,NEG,SELF,SADNESS,FACE,EMOCHANGE
2082.0,2092.0,FORREST,HIGH,NEG,OTHER,FEAR,FACE VERBAL,EMOFADED
2091.0,2101.0,JENNY,HIGH,NEG,SELF,,FACE VERBAL,EMOCHANGE
2095.0,2104.0,FORREST,HIGH,NEG,OTHER,,GESTURE VERBAL,EMOCHANGE
2104.0,2110.0,FORREST,LOW,NEG,SELF,SADNESS,GESTURE FACE,EMOCHANGE
2113.0,2146.0,JENNY,LOW,NEG,OTHER,,GESTURE VERBAL,CHARLEFT
2114.0,2150.0,FORREST,LOW,NEG,OTHER,SADNESS,FACE,SCENEEND
2162.0,2168.0,BUBBA,LOW,NEG,SELF,FEAR,GESTURE FACE,EMOCHANGE
2164.0,2168.0,FORREST,LOW,NEG,SELF,,GESTURE FACE,EMOFADED
2184.0,2309.0,FORREST,LOW,POS,OTHER,,FACE,SCENEEND
2197.0,2210.0,MEN,LOW,POS,SELF,,GESTURE,CHARLEFT
2210.0,2226.0,BUBBA,LOW,POS,SELF,,FACE VERBAL,EMOCHANGE
2225.0,2230.0,DAN,LOW,POS,OTHER,,GESTURE FACE,EMOCHANGE
2230.0,2236.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE VERBAL,EMOCHANGE
2236.0,2238.0,DAN,LOW,POS,SELF,,GESTURE FACE,EMOFADED
2243.0,2253.0,BUBBA,LOW,NEG,SELF,SHAME,GESTURE FACE,EMOFADED
2244.0,2246.0,DAN,LOW,NEG,OTHER,CONTEMPT,FACE,EMOFADED
2266.0,2291.0,DAN,LOW,NEG,SELF,,FACE VERBAL,EMOCHANGE
2291.0,2309.0,DAN,LOW,NEG,OTHER,ANGERRAGE,GESTURE FACE,CHARLEFT
2317.0,2323.0,DAN,LOW,NEG,OTHER,ANGERRAGE,FACE VERBAL,EMOCHANGE
2321.0,2359.0,BUBBA,LOW,NEG,OTHER,,GESTURE FACE,SCENEEND
2321.0,2359.0,FORREST,LOW,NEG,OTHER,,GESTURE FACE,SCENEEND
2323.0,2356.0,DAN,LOW,POS,SELF,,FACE VERBAL,CHARLEFT
2395.0,2421.0,DAN,HIGH,NEG,SELF,,GESTURE VERBAL,EMOCHANGE
2396.0,2419.0,FORREST,HIGH,NEG,SELF,,GESTURE FACE,SCENEEND
2421.0,2434.0,FORREST,LOW,NEG,SELF,FEAR,FACE,EMOFADED
2421.0,2431.0,DAN,HIGH,NEG,SELF,,GESTURE,EMOFADED
2439.0,2441.0,MAN,LOW,NEG,SELF,FEAR,FACE,CHARLEFT
2445.0,2450.0,MAN,HIGH,NEG,OTHER,,FACE VERBAL,CHARLEFT
2454.0,2459.0,DAN,LOW,POS,SELF,RELIEF,VERBAL,EMOFADED
2482.0,2488.0,FORREST,HIGH,POS,SELF,,GESTURE,SCENEEND
2493.0,2499.0,FORREST,LOW,NEG,SELF,,FACE,SCENEEND
2499.0,2505.0,FORREST,LOW,NEG,SELF,,GESTURE FACE,SCENEEND
2505.0,2509.0,FORREST,LOW,NEG,SELF,,CONTEXT FACE,SCENEEND
2509.0,2511.0,FORREST,LOW,NEG,SELF,,FACE,SCENEEND
2511.0,2516.0,FORREST,LOW,NEG,SELF,,GESTURE FACE,SCENEEND
2519.0,2555.0,FORREST,LOW,NEG,SELF,,CONTEXT FACE,EMOCHANGE
2523.0,2557.0,FORREST,LOW,NEG,SELF,,GESTURE FACE,EMOCHANGE
2532.0,2547.0,BUBBA,LOW,POS,OTHER,LOVE,VERBAL,EMOCHANGE
2555.0,2583.0,FORREST,LOW,POS,OTHER,,VERBAL,SCENEEND
2555.0,2583.0,BUBBA,HIGH,POS,SELF,HAPPINESS,FACE VERBAL,SCENEEND
2557.0,2583.0,FORREST,LOW,POS,OTHER,,GESTURE FACE VERBAL,SCENEEND
2602.0,2611.0,JENNY,HIGH,POS,OTHER,HAPPINESS,FACE,SCENEEND
2608.0,2611.0,MEN,LOW,POS,SELF,,GESTURE FACE,SCENEEND
2611.0,2618.0,FORREST,LOW,POS,OTHER,LOVE,GESTURE FACE,SCENEEND
2624.0,2640.0,FORREST,LOW,NEG,SELF,,FACE,EMOCHANGE
2640.0,2645.0,FORREST,LOW,POS,SELF,HAPPINESS,FACE,EMOCHANGE
2641.0,2645.0,BUBBA,LOW,POS,SELF,,CONTEXT FACE,EMOFADED
2645.0,2735.0,FORREST,HIGH,NEG,SELF,FEAR,GESTURE FACE,EMOFADED
2649.0,2712.0,DAN,HIGH,NEG,OTHER,,VERBAL,EMOCHANGE
2661.0,2664.0,BUBBA,HIGH,NEG,SELF,FEAR,FACE VERBAL,EMOFADED
2684.0,2693.0,MAN,HIGH,NEG,SELF,FEAR,VERBAL,CHARLEFT
2702.0,2709.0,BUBBA,HIGH,NEG,OTHER,,FACE VERBAL,EMOFADED
2712.0,2718.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE VERBAL,EMOFADED
2728.0,2734.0,BUBBA,HIGH,NEG,SELF,FEAR,GESTURE FACE,EMOFADED
2754.0,2774.0,FORREST,HIGH,NEG,OTHER,,FACE VERBAL,EMOCHANGE
2774.0,2778.0,FORREST,HIGH,NEG,SELF,FEAR,GESTURE FACE,EMOCHANGE
2775.0,2806.0,MAN,HIGH,NEG,SELF,,GESTURE FACE,EMOFADED
2778.0,2790.0,FORREST,LOW,NEG,OTHER,COMPASSION,GESTURE,EMOFADED
2807.0,2843.0,FORREST,HIGH,NEG,OTHER,,GESTURE FACE,EMOCHANGE
2820.0,2823.0,MAN,HIGH,NEG,SELF,,FACE VERBAL,EMOFADED
2834.0,2851.0,DAN,HIGH,NEG,SELF,,FACE VERBAL,EMOCHANGE
2843.0,2861.0,FORREST,HIGH,NEG,OTHER,,GESTURE FACE,EMOFADED
2851.0,2867.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,FACE VERBAL,EMOFADED
2869.0,2878.0,FORREST,HIGH,NEG,SELF,,GESTURE FACE VERBAL,EMOCHANGE
2876.0,2883.0,DAN,HIGH,NEG,OTHER,,AUDIO GESTURE,EMOCHANGE
2880.0,2932.0,FORREST,HIGH,NEG,OTHER,,FACE,EMOCHANGE
2883.0,2912.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE FACE VERBAL,EMOFADED
2929.0,3038.0,BUBBA,LOW,NEG,SELF,,VERBAL,EMOCHANGE
2937.0,2970.0,FORREST,HIGH,NEG,OTHER,SADNESS,FACE VERBAL,EMOFADED
2974.0,3007.0,FORREST,HIGH,NEG,SELF,FEAR,FACE,EMOFADED
3016.0,3028.0,FORREST,LOW,POS,OTHER,RELIEF,FACE,EMOCHANGE
3038.0,3046.0,BUBBA,LOW,NEG,SELF,SADNESS,FACE VERBAL,SCENEEND
3043.0,3059.0,FORREST,LOW,NEG,OTHER,SADNESS,FACE,SCENEEND
3059.0,3070.0,FORREST,LOW,NEG,SELF,SADNESS,FACE VERBAL,EMOCHANGE
3067.0,3074.0,MAN,LOW,POS,OTHER,,FACE VERBAL,CHARLEFT
3073.0,3094.0,FORREST,LOW,POS,SELF,,FACE,SCENEEND
3094.0,3104.0,FORREST,LOW,POS,SELF,SATISFACTION,FACE,EMOCHANGE
3103.0,3114.0,DAN,LOW,NEG,SELF,SADNESS,CONTEXT FACE,EMOCHANGE
3104.0,3113.0,FORREST,LOW,POS,OTHER,,GESTURE VERBAL,EMOCHANGE
3114.0,3126.0,DAN,LOW,NEG,OTHER,,GESTURE FACE,EMOFADED
3116.0,3127.0,FORREST,LOW,NEG,OTHER,DISAPPOINTMENT,CONTEXT FACE,EMOFADED
3147.0,3164.0,FORREST,LOW,POS,OTHER,,GESTURE FACE,EMOCHANGE
3164.0,3171.0,FORREST,LOW,NEG,SELF,SADNESS,CONTEXT FACE,SCENEEND
3171.0,3181.0,FORREST,LOW,POS,SELF,,FACE,EMOFADED
3178.0,3182.0,MAN,LOW,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
3188.0,3251.0,FORREST,LOW,POS,OTHER,,GESTURE FACE,SCENEEND
3190.0,3228.0,MAN,LOW,POS,OTHER,,FACE VERBAL,CHARLEFT
3250.0,3251.0,DAN,LOW,NEG,SELF,SADNESS,FACE,CHARLEFT
3256.0,3267.0,FORREST,LOW,POS,SELF,,GESTURE FACE,SCENEEND
3267.0,3274.0,FORREST,HIGH,POS,OTHER,PRIDE,GESTURE FACE,EMOCHANGE
3274.0,3281.0,FORREST,HIGH,NEG,OTHER,,FACE,EMOCHANGE
3281.0,3294.0,FORREST,LOW,NEG,SELF,SADNESS,GESTURE FACE,SCENEEND
3297.0,3305.0,MAN,HIGH,POS,OTHER,,VERBAL,SCENEEND
3305.0,3308.0,PRESIDENTJOHNSON,LOW,POS,OTHER,GRATIFICATION,GESTURE VERBAL,EMOFADED
3306.0,3323.0,FORREST,LOW,POS,SELF,,CONTEXT FACE,SCENEEND
3308.0,3310.0,MRSGUMP,LOW,POS,OTHER,PRIDE,FACE,CHARLEFT
3327.0,3328.0,PRESIDENTJOHNSON,HIGH,POS,OTHER,,AUDIO FACE,CHARLEFT
3327.0,3328.0,OLDMEN,HIGH,NEG,OTHER,,GESTURE FACE,SCENEEND
3329.0,3330.0,MRSGUMP,HIGH,NEG,OTHER,,FACE,CHARLEFT
3329.0,3334.0,PRESIDENTJOHNSON,HIGH,POS,OTHER,HAPPINESS,GESTURE FACE,SCENEEND
3334.0,3351.0,FORREST,LOW,POS,SELF,,FACE,EMOCHANGE
3345.0,3359.0,WOMAN,HIGH,NEG,SELF,,VERBAL,EMOCHANGE
3353.0,3361.0,FORREST,LOW,NEG,OTHER,,FACE,EMOFADED
3359.0,3382.0,WOMAN,HIGH,POS,SELF,,GESTURE FACE VERBAL,EMOFADED
3383.0,3390.0,MAN,LOW,POS,OTHER,ADMIRATION,GESTURE VERBAL,EMOFADED
3390.0,3415.0,ABBIEHOFFMAN,HIGH,NEG,OTHER,ANGERRAGE,GESTURE VERBAL,EMOFADED
3390.0,3400.0,CROWD,HIGH,POS,OTHER,,AUDIO GESTURE,EMOFADED
