start,end,character,arousal,valence,direction,emotion,oncue,offcue
3443.0,3460.0,CROWD,HIGH,POS,SELF,HAPPINESS,VERBAL,EMOFADED
3495.0,3517.0,WOMAN,LOW,NEG,OTHER,ANGERRAGE,VERBAL,EMOFADED
3497.0,3517.0,WOMAN,LOW,NEG,OTHER,ANGERRAGE,VERBAL,EMOFADED
3497.0,3517.0,CROWD,LOW,NEG,SELF,ANGERRAGE,VERBAL,EMOFADED
3538.0,3578.0,JENNY,HIGH,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3546.0,3578.0,FORREST,HIGH,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3567.0,3578.0,CROWD,HIGH,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3588.0,3593.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
3596.0,3700.0,MAN,LOW,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
3597.0,3700.0,MAN,LOW,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
3648.0,3695.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,NARRATOR,EMOCHANGE
3656.0,3687.0,JENNY,HIGH,NEG,OTHER,FEAR,VERBAL,EMOFADED
3695.0,3700.0,FORREST,LOW,NEG,SELF,REMORSE,VERBAL,SCENEEND
3724.0,3745.0,JENNY,LOW,POS,OTHER,ADMIRATION,VERBAL,EMOCHANGE
3740.0,3752.0,FORREST,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3745.0,3752.0,JENNY,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3773.0,3777.0,MAN,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3778.0,3785.0,FORRESTVO,LOW,POS,OTHER,LOVE,VERBAL,CHARLEFT
3785.0,3787.0,FORREST,LOW,NEG,SELF,SADNESS,VERBAL,EMOFADED
3792.0,3805.0,MAN,LOW,NEG,SELF,REMORSE,VERBAL,EMOFADED
3806.0,3827.0,JENNY,LOW,NEG,OTHER,ANGERRAGE,NARRATOR,EMOCHANGE
3814.0,3841.0,FORREST,HIGH,NEG,OTHER,HATE,VERBAL,EMOCHANGE
3827.0,3848.0,JENNY,LOW,NEG,SELF,SADNESS,VERBAL,EMOCHANGE
3841.0,3882.0,FORREST,LOW,NEG,SELF,SADNESS,CONTEXT,EMOCHANGE
3848.0,3865.0,JENNY,LOW,POS,OTHER,GRATITUDE,VERBAL,EMOCHANGE
3865.0,3880.0,JENNY,LOW,POS,OTHER,LOVE,VERBAL,EMOCHANGE
3880.0,3911.0,JENNY,LOW,POS,SELF,HAPPINESS,NARRATOR,SCENEEND
3882.0,3886.0,FORREST,LOW,POS,SELF,HAPPINESS,NARRATOR,EMOCHANGE
3886.0,3903.0,FORREST,LOW,NEG,OTHER,HATE,NARRATOR,EMOCHANGE
3903.0,3911.0,FORREST,LOW,POS,SELF,HAPPINESS,CONTEXT NARRATOR,SCENEEND
3906.0,3911.0,FORRESTVO,LOW,NEG,SELF,SADNESS,VERBAL,SCENEEND
4022.0,4063.0,DAN,HIGH,NEG,OTHER,CONTEMPT,VERBAL,EMOCHANGE
4022.0,4078.0,DAN,HIGH,NEG,OTHER,HATE,VERBAL,SCENEEND
4032.0,4040.0,FORREST,LOW,POS,SELF,HAPPINESS,VERBAL,EMOFADED
4076.0,4078.0,FORREST,LOW,NEG,OTHER,FEAR,CONTEXT VERBAL,SCENEEND
4094.0,4099.0,MAN,LOW,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
4104.0,4112.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
4106.0,4112.0,MAN,LOW,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
4131.0,4146.0,DAN,LOW,NEG,SELF,SADNESS,VERBAL,EMOCHANGE
4146.0,4161.0,DAN,LOW,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
4161.0,4197.0,DAN,HIGH,NEG,OTHER,HATE,VERBAL,EMOFADED
4242.0,4277.0,DAN,LOW,POS,OTHER,CONTEMPT,VERBAL,EMOCHANGE
4277.0,4309.0,DAN,LOW,POS,SELF,,VERBAL,SCENEEND
4300.0,4304.0,WOMAN,LOW,POS,SELF,HOPE,VERBAL,SCENEEND
4349.0,4374.0,FORREST,HIGH,POS,SELF,HAPPINESS,CONTEXT,SCENEEND
4352.0,4374.0,WOMAN,HIGH,POS,SELF,HAPPINESS,CONTEXT,SCENEEND
4352.0,4374.0,WOMAN,HIGH,POS,SELF,HAPPINESS,CONTEXT,SCENEEND
4355.0,4374.0,DAN,LOW,NEG,SELF,SADNESS,NARRATOR,SCENEEND
4489.0,4544.0,MRSGUMP,LOW,POS,SELF,HAPPINESS,AUDIO,SCENEEND
4529.0,4530.0,WOMAN,LOW,POS,SELF,HAPPINESS,VERBAL,CHARLEFT
4569.0,4588.0,FORREST,LOW,NEG,SELF,SADNESS,VERBAL,SCENEEND
4605.0,4628.0,FORREST,LOW,NEG,SELF,SADNESS,VERBAL,SCENEEND
4662.0,4669.0,OLDMAN,LOW,POS,SELF,HAPPINESS,VERBAL,EMOFADED
4681.0,4684.0,FORRESTVO,LOW,POS,OTHER,LOVE,VERBAL,SCENEEND
4696.0,4708.0,JENNY,HIGH,POS,SELF,HAPPINESS,VERBAL,SCENEEND
4732.0,4737.0,JENNY,LOW,NEG,SELF,,NARRATOR,SCENEEND
4776.0,4800.0,JENNY,HIGH,NEG,SELF,FEAR,NARRATOR,SCENEEND
4813.0,4818.0,FORREST,LOW,NEG,SELF,SADNESS,NARRATOR,SCENEEND
4836.0,4917.0,FORREST,HIGH,POS,SELF,HAPPINESS,AUDIO,SCENEEND
4919.0,4933.0,DAN,LOW,POS,SELF,,VERBAL,EMOCHANGE
4933.0,4947.0,DAN,LOW,NEG,OTHER,,VERBAL,EMOCHANGE
4947.0,4965.0,DAN,LOW,POS,SELF,,VERBAL,EMOFADED
4961.0,4973.0,FORREST,LOW,NEG,SELF,SADNESS,AUDIO,SCENEEND
5020.0,5065.0,FORREST,HIGH,NEG,SELF,FEAR,VERBAL,SCENEEND
5029.0,5065.0,DAN,HIGH,POS,SELF,,VERBAL,SCENEEND
5084.0,5087.0,MRSGUMP,LOW,POS,SELF,RELIEF,VERBAL,CHARLEFT
5117.0,5137.0,MAN,LOW,POS,SELF,HAPPINESS,VERBAL,CHARLEFT
5140.0,5166.0,OLDWOMAN,LOW,POS,OTHER,ADMIRATION,VERBAL,SCENEEND
5175.0,5196.0,DAN,LOW,POS,OTHER,GRATITUDE,VERBAL,EMOCHANGE
5196.0,5207.0,DAN,LOW,POS,SELF,HAPPINESS,NARRATOR,SCENEEND
5286.0,5289.0,MRSBLUE,HIGH,POS,SELF,HAPPINESS,CONTEXT NARRATOR,SCENEEND
5299.0,5307.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
5329.0,5349.0,FORREST,LOW,NEG,SELF,SADNESS,NARRATOR,SCENEEND
5412.0,5429.0,JENNY,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
5415.0,5429.0,FORREST,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
5499.0,5507.0,FORREST,LOW,POS,SELF,HAPPINESS,NARRATOR,SCENEEND
5575.0,5605.0,FORREST,LOW,NEG,SELF,DISAPPOINTMENT,VERBAL,SCENEEND
5629.0,5662.0,JENNY,LOW,POS,OTHER,LOVE,VERBAL,SCENEEND
5637.0,5662.0,FORREST,LOW,POS,OTHER,LOVE,CONTEXT NARRATOR,SCENEEND
5716.0,5737.0,FORREST,LOW,NEG,SELF,,NARRATOR,SCENEEND
5847.0,5853.0,OLDWOMAN,LOW,POS,OTHER,ADMIRATION,VERBAL,SCENEEND
5920.0,5922.0,JENNY,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
5941.0,5944.0,MAN,HIGH,POS,OTHER,ADMIRATION,VERBAL,SCENEEND
5950.0,5962.0,MAN,HIGH,POS,OTHER,ADMIRATION,VERBAL,CHARLEFT
5981.0,6006.0,MAN,LOW,POS,OTHER,ADMIRATION,VERBAL,CHARLEFT
6085.0,6123.0,MAN,LOW,POS,OTHER,ADMIRATION,VERBAL,EMOCHANGE
6123.0,6134.0,MAN,LOW,NEG,SELF,DISAPPOINTMENT,VERBAL,SCENEEND
6157.0,6200.0,FORREST,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
6159.0,6200.0,OLDWOMAN,LOW,POS,SELF,HAPPINESS,AUDIO,SCENEEND
6201.0,6268.0,JENNY,LOW,POS,SELF,HAPPINESS,VERBAL,EMOCHANGE
6204.0,6333.0,FORREST,LOW,POS,SELF,HAPPINESS,AUDIO,EMOCHANGE
6268.0,6277.0,JENNY,LOW,NEG,SELF,REMORSE,VERBAL,EMOCHANGE
6277.0,6312.0,JENNY,LOW,POS,SELF,HAPPINESS,VERBAL,EMOFADED
6333.0,6361.0,FORREST,LOW,NEG,SELF,,VERBAL,EMOCHANGE
6358.0,6418.0,JENNY,LOW,POS,OTHER,LOVE,VERBAL,SCENEEND
6361.0,6418.0,FORREST,LOW,POS,OTHER,LOVE,VERBAL,SCENEEND
6450.0,6474.0,FORREST,LOW,NEG,SELF,FEAR,VERBAL,SCENEEND
6500.0,6613.0,JENNY,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
6516.0,6613.0,FORREST,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
6535.0,6541.0,DAN,LOW,POS,SELF,HAPPINESS,VERBAL,EMOFADED
6565.0,6584.0,WOMAN,LOW,POS,SELF,HAPPINESS,VERBAL,CHARLEFT
6669.0,6670.0,JENNY,LOW,POS,SELF,HAPPINESS,NARRATOR,SCENEEND
6698.0,6708.0,FORRESTVO,LOW,POS,OTHER,ADMIRATION,VERBAL,SCENEEND
6719.0,6739.0,FORREST,LOW,NEG,SELF,SADNESS,VERBAL,SCENEEND
6725.0,6739.0,JENNY,LOW,NEG,SELF,SADNESS,NARRATOR,SCENEEND
6741.0,6754.0,FORREST,LOW,NEG,SELF,SADNESS,VERBAL,SCENEEND
6760.0,6778.0,FORREST,LOW,NEG,SELF,SADNESS,VERBAL,SCENEEND
6787.0,6800.0,FORREST,LOW,NEG,SELF,SADNESS,VERBAL,SCENEEND
6815.0,6944.0,FORREST,LOW,NEG,SELF,SADNESS,VERBAL,SCENEEND
6953.0,6985.0,FORREST,LOW,POS,SELF,HAPPINESS,VERBAL,EMOCHANGE
6985.0,7026.0,FORREST,LOW,POS,SELF,LOVE,VERBAL,EMOFADED
7003.0,7011.0,WOMAN,LOW,POS,SELF,HAPPINESS,NARRATOR,CHARLEFT
