start,end,character,arousal,valence,direction,emotion,oncue,offcue
1158.0,1169.7,OLDERBOYS,HIGH,POS,OTHER,HATE,AUDIO VERBAL,SCENEEND
1169.7,1173.4,OLDERBOYS,HIGH,POS,OTHER,HATE,AUDIO VERBAL,SCENEEND
1174.7,1175.7,OLDERBOYS,HIGH,POS,OTHER,HATE,AUDIO VERBAL,SCENEEND
1190.0,1191.5,JENNY,HIGH,NEG,OTHER,COMPASSION,AUDIO VERBAL,SCENEEND
1194.3,1201.4,FORREST,LOW,POS,SELF,GRATITUDE,AUDIO,SCENEEND
1203.5,1207.9,OLDERBOYS,HIGH,POS,SELF,HAPPINESS,AUDIO VERBAL,SCENEEND
1229.6,1231.3,MAN,HIGH,POS,OTHER,ADMIRATION,VERBAL,
1231.4,1235.7,MAN,HIGH,POS,OTHER,CONTEMPT,AUDIO,SCENEEND
1236.9,1240.2,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,SCENEEND
1249.2,1249.6,MAN,HIGH,POS,OTHER,HOPE,AUDIO VERBAL,CHARLEFT
1251.0,1253.7,MAN,HIGH,POS,OTHER,HOPE,AUDIO VERBAL,CHARLEFT
1265.5,1269.1,MAN,HIGH,POS,OTHER,HOPE,AUDIO VERBAL,CHARLEFT
1270.7,1272.1,MAN,HIGH,POS,OTHER,HOPE,AUDIO VERBAL,CHARLEFT
1284.4,1289.6,MAN,HIGH,POS,OTHER,HOPE,AUDIO VERBAL,CHARLEFT
1292.9,1306.1,FORREST,LOW,NEG,OTHER,RESENTMENT,CONTEXT,EMOCHANGE
1321.6,1322.3,MAN,HIGH,POS,SELF,LOVE,CONTEXT,EMOCHANGE
1321.6,1322.3,JENNY,HIGH,POS,SELF,LOVE,CONTEXT,EMOCHANGE
1323.4,1325.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,GESTURE,EMOCHANGE
1334.3,1346.3,JENNY,HIGH,NEG,OTHER,ANGERRAGE,AUDIO,EMOCHANGE
1339.6,1347.8,MAN,HIGH,NEG,OTHER,ANGERRAGE,AUDIO CONTEXT,EMOCHANGE
1342.2,1344.6,FORREST,HIGH,NEG,OTHER,REMORSE,CONTEXT,EMOCHANGE
1347.8,1348.9,JENNY,HIGH,NEG,OTHER,COMPASSION,VERBAL,EMOCHANGE
1347.8,1351.8,MAN,HIGH,NEG,OTHER,HATE,AUDIO,SCENEEND
1350.0,1355.8,JENNY,HIGH,NEG,OTHER,LOVE,VERBAL,EMOCHANGE
1358.2,1373.9,JENNY,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT,EMOCHANGE
1363.6,1389.9,FORREST,HIGH,NEG,SELF,REMORSE,VERBAL,SCENEEND
1377.2,1389.9,JENNY,LOW,NEG,OTHER,COMPASSION,VERBAL,SCENEEND
1410.0,1437.3,JENNY,LOW,POS,OTHER,HOPE,VERBAL,EMOCHANGE
1437.3,1474.3,FORREST,HIGH,POS,OTHER,LOVE,VERBAL,EMOCHANGE
1445.0,1474.3,JENNY,HIGH,POS,OTHER,LOVE,CONTEXT,EMOCHANGE
1477.5,1497.9,FORREST,HIGH,NEG,SELF,COMPASSION,VERBAL,EMOCHANGE
1481.2,1496.2,JENNY,HIGH,POS,OTHER,COMPASSION,VERBAL,EMOCHANGE
1499.1,1519.8,JENNY,HIGH,POS,OTHER,LOVE,GESTURE,EMOCHANGE
1513.1,1520.1,FORREST,HIGH,POS,SELF,HAPPINESS,VERBAL,EMOCHANGE
1516.0,1525.3,GIRL,LOW,NEG,OTHER,CONTEMPT,VERBAL,SCENEEND
1520.1,1523.6,FORREST,LOW,NEG,SELF,REMORSE,AUDIO,SCENEEND
1523.3,1525.3,JENNY,LOW,POS,OTHER,CONTEMPT,VERBAL,SCENEEND
1540.5,1544.7,FORRESTVO,HIGH,POS,SELF,HAPPINESS,AUDIO,SCENEEND
1544.7,1551.3,FORRESTVO,HIGH,POS,SELF,HAPPINESS,AUDIO,SCENEEND
1557.2,1577.3,FORRESTVO,HIGH,POS,SELF,HAPPINESS,AUDIO,SCENEEND
1580.2,1594.7,PRESIDENTKENNEDY,LOW,POS,OTHER,ADMIRATION,CONTEXT,EMOCHANGE
1582.5,1583.4,MAN,LOW,POS,SELF,PRIDE,VERBAL,SCENEEND
1586.0,1587.4,MAN,LOW,POS,SELF,PRIDE,VERBAL,SCENEEND
1590.9,1592.4,MAN,LOW,POS,SELF,PRIDE,VERBAL,SCENEEND
1597.0,1598.7,PRESIDENTKENNEDY,LOW,POS,OTHER,HAPPINESS,AUDIO,SCENEEND
1600.4,1613.6,FORREST,LOW,POS,SELF,RELIEF,CONTEXT,SCENEEND
1613.8,1621.1,FORRESTVO,LOW,NEG,OTHER,SADNESS,AUDIO,SCENEEND
1621.9,1624.0,FORREST,LOW,NEG,OTHER,SADNESS,CONTEXT,SCENEEND
1624.0,1628.1,FORRESTVO,LOW,NEG,OTHER,SADNESS,CONTEXT,SCENEEND
1634.3,1642.7,MAN,LOW,POS,OTHER,ADMIRATION,CONTEXT,CHARLEFT
1635.8,1645.4,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,CHARLEFT
1646.3,1650.5,MRSGUMP,HIGH,POS,OTHER,ADMIRATION,VERBAL,CHARLEFT
1650.6,1654.8,MAN,HIGH,POS,OTHER,HAPPINESS,AUDIO,CHARLEFT
1661.9,1670.6,MAN,HIGH,NEG,OTHER,ANGERRAGE,AUDIO VERBAL,CHARLEFT
1670.6,1688.0,FORREST,LOW,NEG,SELF,SHAME,VERBAL,EMOFADED
1672.9,1675.3,MAN,LOW,NEG,OTHER,CONTEMPT,VERBAL,CHARLEFT
1675.3,1676.0,MAN,LOW,NEG,OTHER,CONTEMPT,VERBAL,
1676.2,1677.8,MAN,LOW,NEG,OTHER,CONTEMPT,VERBAL,CHARLEFT
1689.5,1691.5,BUBBA,LOW,NEG,OTHER,COMPASSION,CONTEXT,EMOFADED
1737.3,1744.7,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,SCENEEND
1744.7,1747.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,CHARLEFT
1759.2,1796.3,MAN,HIGH,NEG,OTHER,ANGERRAGE,AUDIO,CHARLEFT
1779.9,1792.9,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,SCENEEND
1814.5,1831.1,MAN,HIGH,POS,OTHER,ADMIRATION,VERBAL,CHARLEFT
1873.6,1883.4,FORRESTVO,LOW,NEG,SELF,COMPASSION,AUDIO VERBAL,EMOCHANGE
1887.4,1891.8,MAN,HIGH,POS,SELF,HAPPINESS,AUDIO,CHARLEFT
1900.0,1903.0,FORRESTVO,LOW,NEG,OTHER,COMPASSION,CONTEXT,SCENEEND
1917.0,1978.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,CHARLEFT
1960.0,1962.0,NARRATOR,LOW,NEG,OTHER,COMPASSION,CONTEXT,CHARLEFT
1978.0,2022.0,CROWD,HIGH,POS,OTHER,LOVE,VERBAL,EMOCHANGE
1996.0,2003.0,MAN,HIGH,POS,OTHER,LOVE,VERBAL,EMOCHANGE
1998.0,2000.0,JENNY,HIGH,POS,OTHER,ANGERRAGE,AUDIO VERBAL,CHARLEFT
2022.0,2024.0,CROWD,HIGH,POS,OTHER,ANGERRAGE,AUDIO,EMOCHANGE
2024.0,2028.0,CROWD,HIGH,POS,OTHER,DISAPPOINTMENT,AUDIO,CHARLEFT
2029.8,2041.9,JENNY,HIGH,NEG,OTHER,ANGERRAGE,AUDIO VERBAL,EMOCHANGE
2034.0,2042.4,FORREST,HIGH,NEG,OTHER,COMPASSION,VERBAL,EMOCHANGE
2042.4,2045.6,FORREST,HIGH,NEG,OTHER,LOVE,VERBAL,EMOFADED
2056.4,2092.2,JENNY,LOW,NEG,SELF,SADNESS,CONTEXT,EMOFADED
2073.8,2082.9,FORREST,HIGH,NEG,OTHER,FEAR,VERBAL,EMOFADED
2094.6,2096.0,FORREST,HIGH,NEG,OTHER,SADNESS,CONTEXT,EMOCHANGE
2096.0,2099.3,JENNY,HIGH,NEG,OTHER,CONTEMPT,VERBAL,EMOFADED
2104.4,2115.6,FORREST,LOW,NEG,OTHER,SADNESS,VERBAL,EMOFADED
2121.7,2129.6,JENNY,LOW,NEG,OTHER,LOVE,CONTEXT,SCENEEND
2136.7,2141.5,FORREST,LOW,POS,OTHER,LOVE,VERBAL,SCENEEND
2160.0,2163.0,FORREST,LOW,NEG,OTHER,FEAR,NARRATOR,EMOFADED
2160.0,2163.0,BUBBA,LOW,NEG,OTHER,FEAR,NARRATOR,EMOFADED
2187.9,2198.6,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,CHARLEFT
2290.0,2298.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT,CHARLEFT
2297.4,2309.8,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,SCENEEND
2315.5,2316.7,DAN,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT,EMOFADED
2318.5,2322.6,FORRESTVO,LOW,POS,OTHER,ADMIRATION,VERBAL,CHARLEFT
2357.2,2359.3,FORREST,LOW,POS,OTHER,ADMIRATION,VERBAL,SCENEEND
2370.4,2387.1,FORRESTVO,HIGH,POS,SELF,HAPPINESS,AUDIO,SCENEEND
2394.9,2395.2,DAN,HIGH,NEG,OTHER,ANGERRAGE,AUDIO,CHARLEFT
2395.2,2396.4,MAN,HIGH,NEG,OTHER,ANGERRAGE,AUDIO,CHARLEFT
2444.7,2449.3,MAN,HIGH,NEG,OTHER,FEAR,AUDIO VERBAL,EMOFADED
2523.0,2538.0,BUBBA,LOW,POS,OTHER,LOVE,VERBAL,CHARLEFT
2586.5,2600.3,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,SCENEEND
2612.9,2618.1,FORREST,LOW,POS,OTHER,LOVE,CONTEXT,SCENEEND
2632.1,2642.8,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,CHARLEFT
2682.0,2684.1,MAN,HIGH,NEG,SELF,FEAR,AUDIO,CHARLEFT
2713.0,2716.9,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
2753.2,2772.6,FORREST,LOW,NEG,OTHER,FEAR,AUDIO,CHARLEFT
2763.7,2771.2,MAN,LOW,NEG,SELF,FEAR,AUDIO,CHARLEFT
2766.8,2769.4,MAN,LOW,NEG,SELF,FEAR,AUDIO,CHARLEFT
2774.2,2818.5,FORRESTVO,LOW,POS,SELF,PRIDE,CONTEXT,
2783.9,2790.9,MAN,HIGH,NEG,SELF,FEAR,CONTEXT,CHARLEFT
2819.1,2821.3,MAN,HIGH,NEG,SELF,FEAR,CONTEXT,CHARLEFT
2828.8,2926.4,FORREST,HIGH,NEG,SELF,FEAR,VERBAL,
2848.4,2910.9,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
2937.3,3032.7,FORREST,LOW,NEG,OTHER,SADNESS,AUDIO,SCENEEND
2938.3,3040.1,BUBBA,LOW,NEG,SELF,SADNESS,AUDIO,SCENEEND
3062.4,3093.6,FORREST,LOW,NEG,SELF,SADNESS,AUDIO,EMOCHANGE
3094.2,3102.6,FORRESTVO,HIGH,POS,SELF,HAPPINESS,AUDIO,CHARLEFT
3102.6,3112.3,FORREST,HIGH,POS,SELF,HAPPINESS,AUDIO,CHARLEFT
3108.3,3140.0,DAN,LOW,NEG,SELF,SADNESS,CONTEXT,CHARLEFT
3143.4,3145.0,NARRATOR,HIGH,POS,SELF,HAPPINESS,AUDIO,EMOCHANGE
3153.4,3170.4,FORREST,LOW,NEG,SELF,SADNESS,CONTEXT,SCENEEND
3177.4,3181.3,MAN,LOW,NEG,OTHER,ANGERRAGE,AUDIO,CHARLEFT
3216.1,3219.5,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,CHARLEFT
3223.5,3225.1,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,CHARLEFT
3227.2,3230.9,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,CHARLEFT
3239.6,3248.9,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,CHARLEFT
3249.3,3250.3,DAN,LOW,NEG,SELF,SADNESS,NARRATOR,SCENEEND
3264.1,3267.7,MAN,LOW,POS,OTHER,ADMIRATION,CONTEXT,SCENEEND
3268.7,3272.2,FORREST,HIGH,POS,OTHER,HAPPINESS,AUDIO,EMOCHANGE
3304.9,3318.5,PRESIDENTJOHNSON,LOW,POS,OTHER,ADMIRATION,VERBAL,EMOCHANGE
3318.8,3324.8,PRESIDENTJOHNSON,HIGH,NEG,OTHER,SHAME,CONTEXT,SCENEEND
3318.8,3324.8,MRSGUMP,HIGH,NEG,OTHER,SHAME,CONTEXT,SCENEEND
3333.0,3334.1,PRESIDENTJOHNSON,LOW,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
3388.2,3410.0,FORRESTVO,HIGH,POS,SELF,HAPPINESS,AUDIO,CHARLEFT
3469.5,3472.7,FORRESTVO,HIGH,POS,SELF,HAPPINESS,AUDIO,CHARLEFT
3494.1,3495.3,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
3495.0,3497.3,WOMAN,HIGH,NEG,OTHER,ANGERRAGE,AUDIO VERBAL,CHARLEFT
3498.0,3500.2,WOMAN,HIGH,NEG,OTHER,ANGERRAGE,AUDIO VERBAL,CHARLEFT
3505.6,3506.4,CROWD,HIGH,NEG,OTHER,ANGERRAGE,AUDIO VERBAL,CHARLEFT
3507.6,3512.7,WOMAN,HIGH,NEG,OTHER,ANGERRAGE,AUDIO VERBAL,CHARLEFT
3519.5,3529.8,ABBIEHOFFMAN,HIGH,NEG,OTHER,COMPASSION,NARRATOR,EMOFADED
3538.6,3577.7,JENNY,HIGH,POS,OTHER,HAPPINESS,AUDIO,CHARLEFT
3546.3,3577.7,FORREST,HIGH,POS,OTHER,HAPPINESS,AUDIO,SCENEEND
3575.1,3577.7,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3580.1,3587.3,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3588.0,3594.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,AUDIO VERBAL,CHARLEFT
3594.0,3596.0,JENNY,LOW,NEG,OTHER,COMPASSION,VERBAL,CHARLEFT
3596.0,3608.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,AUDIO VERBAL,CHARLEFT
3621.0,3635.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,AUDIO VERBAL,CHARLEFT
3647.0,3680.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,NARRATOR,EMOCHANGE
3657.0,3666.0,JENNY,HIGH,NEG,OTHER,ANGERRAGE,AUDIO VERBAL,CHARLEFT
3674.0,3680.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,CONTEXT,CHARLEFT
3680.0,3698.0,FORREST,HIGH,NEG,OTHER,COMPASSION,CONTEXT,CHARLEFT
3711.8,3751.8,FORREST,LOW,POS,OTHER,LOVE,VERBAL,SCENEEND
3716.1,3719.4,JENNY,LOW,POS,OTHER,SHAME,NARRATOR,EMOCHANGE
3724.3,3731.0,JENNY,LOW,POS,OTHER,ADMIRATION,VERBAL,EMOFADED
3747.1,3751.8,FORRESTVO,LOW,POS,OTHER,LOVE,CONTEXT,SCENEEND
3753.5,3756.7,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3756.8,3763.6,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,SCENEEND
3764.3,3768.8,FORRESTVO,LOW,POS,SELF,HAPPINESS,VERBAL,CHARLEFT
3776.6,3777.5,MAN,HIGH,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
3778.9,3809.0,FORRESTVO,LOW,POS,OTHER,LOVE,VERBAL,CHARLEFT
3786.2,3787.8,FORREST,LOW,POS,OTHER,LOVE,VERBAL,EMOCHANGE
3792.2,3805.9,MAN,LOW,NEG,OTHER,REMORSE,VERBAL,EMOCHANGE
3805.9,3807.1,JENNY,LOW,NEG,OTHER,ANGERRAGE,NARRATOR,EMOCHANGE
3809.0,3822.4,FORREST,HIGH,NEG,OTHER,ANGERRAGE,AUDIO NARRATOR,EMOCHANGE
3841.4,3904.6,FORREST,LOW,POS,OTHER,LOVE,CONTEXT,SCENEEND
3848.9,3904.6,JENNY,LOW,POS,OTHER,LOVE,CONTEXT,SCENEEND
3906.3,3910.7,FORRESTVO,LOW,NEG,OTHER,SADNESS,CONTEXT,SCENEEND
3912.4,3919.2,NEILARMSTRONG,HIGH,POS,SELF,PRIDE,CONTEXT,CHARLEFT
3924.7,3939.2,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,SCENEEND
3938.4,3941.9,FORREST,LOW,POS,SELF,HAPPINESS,AUDIO,SCENEEND
3941.9,3958.0,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,SCENEEND
3958.4,3962.5,FORREST,HIGH,POS,SELF,PRIDE,AUDIO,SCENEEND
3963.0,3977.5,DICKCAVETT,LOW,POS,OTHER,ADMIRATION,CONTEXT,EMOFADED
3978.5,3979.2,JOHNLENNON,LOW,POS,OTHER,ADMIRATION,CONTEXT,EMOFADED
3986.0,3990.7,FORREST,LOW,NEG,OTHER,COMPASSION,CONTEXT,EMOFADED
3991.3,3992.4,JOHNLENNON,LOW,NEG,OTHER,COMPASSION,AUDIO,EMOFADED
4008.0,4019.4,FORRESTVO,LOW,NEG,SELF,COMPASSION,CONTEXT,SCENEEND
4022.7,4068.2,DAN,LOW,NEG,OTHER,RESENTMENT,AUDIO VERBAL,SCENEEND
4040.0,4056.5,FORREST,LOW,POS,SELF,PRIDE,CONTEXT,EMOFADED
4076.8,4077.7,FORREST,HIGH,NEG,OTHER,FEAR,CONTEXT,SCENEEND
4094.5,4097.1,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOFADED
4095.3,4096.3,DAN,HIGH,NEG,OTHER,ANGERRAGE,AUDIO,SCENEEND
4105.0,4111.8,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
4106.2,4109.9,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
4132.2,4134.6,DAN,LOW,NEG,SELF,SADNESS,CONTEXT,EMOCHANGE
4146.1,4212.2,DAN,HIGH,NEG,OTHER,ANGERRAGE,AUDIO,SCENEEND
4248.7,4293.6,DAN,HIGH,POS,OTHER,HAPPINESS,AUDIO,CHARLEFT
4270.3,4291.3,WOMAN,HIGH,POS,OTHER,HAPPINESS,AUDIO,CHARLEFT
4293.9,4304.2,WOMAN,HIGH,POS,SELF,HAPPINESS,AUDIO,CHARLEFT
4305.3,4309.9,FORRESTVO,LOW,POS,OTHER,LOVE,VERBAL,SCENEEND
4311.0,4314.9,FORRESTVO,LOW,POS,OTHER,LOVE,VERBAL,CHARLEFT
4328.0,4335.0,JENNY,LOW,NEG,SELF,SADNESS,CONTEXT,SCENEEND
4335.9,4342.6,CROWD,HIGH,POS,SELF,HAPPINESS,AUDIO,SCENEEND
4343.0,4366.1,CROWD,HIGH,POS,SELF,HAPPINESS,AUDIO,SCENEEND
4362.6,4364.9,FORREST,HIGH,POS,OTHER,HAPPINESS,AUDIO,CHARLEFT
4362.6,4366.1,DAN,LOW,NEG,SELF,SADNESS,NARRATOR,SCENEEND
4377.6,4378.9,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,SCENEEND
4394.3,4409.2,PRESIDENTNIXON,LOW,POS,OTHER,ADMIRATION,CONTEXT,SCENEEND
4397.6,4402.3,FORREST,LOW,POS,OTHER,ADMIRATION,AUDIO,SCENEEND
4430.4,4442.3,PRESIDENTNIXON,LOW,NEG,SELF,SADNESS,CONTEXT,CHARLEFT
4487.8,4543.4,MRSGUMP,HIGH,POS,OTHER,HAPPINESS,AUDIO,SCENEEND
4544.8,4555.3,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,CHARLEFT
4569.5,4588.6,FORREST,HIGH,NEG,OTHER,SADNESS,CONTEXT,SCENEEND
4627.0,4629.0,FORREST,LOW,POS,SELF,HAPPINESS,AUDIO,SCENEEND
4630.7,4642.0,FORREST,HIGH,POS,SELF,HAPPINESS,CONTEXT,EMOCHANGE
4642.0,4650.0,FORREST,LOW,NEG,SELF,DISAPPOINTMENT,CONTEXT,SCENEEND
4649.6,4658.8,FORRESTVO,LOW,POS,SELF,HAPPINESS,AUDIO,CHARLEFT
